City,Population,Transect,Plant,Lat.pop,Long.pop,HCN_Result,Locus.Li,Locus.Ac,Dmg.1,Dmg.2,Dmg.Avg,Distance
Toronto,23,A,5,43.82418131,-79.47900514,1,1,NA,NA,NA,NA,20.50894129
Toronto,23,A,6,43.82418131,-79.47900514,0,0,NA,NA,NA,NA,20.50894129
Toronto,23,A,7,43.82418131,-79.47900514,1,1,NA,NA,NA,NA,20.50894129
Toronto,23,A,8,43.82418131,-79.47900514,1,1,NA,NA,NA,NA,20.50894129
Toronto,23,A,9,43.82418131,-79.47900514,1,1,NA,NA,NA,NA,20.50894129
Toronto,23,A,10,43.82418131,-79.47900514,0,0,NA,NA,NA,NA,20.50894129
Toronto,23,A,11,43.82418131,-79.47900514,0,1,NA,NA,NA,NA,20.50894129
Toronto,23,A,12,43.82418131,-79.47900514,1,1,NA,NA,NA,NA,20.50894129
Toronto,23,A,13,43.82418131,-79.47900514,0,1,NA,NA,NA,NA,20.50894129
Toronto,23,A,14,43.82418131,-79.47900514,0,1,NA,NA,NA,NA,20.50894129
Toronto,23,A,15,43.82418131,-79.47900514,0,0,NA,NA,NA,NA,20.50894129
Toronto,23,A,16,43.82418131,-79.47900514,0,0,NA,NA,NA,NA,20.50894129
Toronto,23,A,17,43.82418131,-79.47900514,0,NA,NA,NA,NA,NA,20.50894129
Toronto,23,A,18,43.82418131,-79.47900514,0,1,NA,NA,NA,NA,20.50894129
Toronto,23,A,19,43.82418131,-79.47900514,0,1,NA,NA,NA,NA,20.50894129
Toronto,23,A,20,43.82418131,-79.47900514,0,1,NA,NA,NA,NA,20.50894129
Toronto,24,A,1,43.81359026,-79.47643065,1,NA,1,NA,NA,NA,19.34162238
Toronto,24,A,2,43.81359026,-79.47643065,1,NA,1,NA,NA,NA,19.34162238
Toronto,24,A,3,43.81359026,-79.47643065,1,NA,1,NA,NA,NA,19.34162238
Toronto,24,A,4,43.81359026,-79.47643065,1,NA,1,NA,NA,NA,19.34162238
Toronto,24,A,5,43.81359026,-79.47643065,0,NA,1,NA,NA,NA,19.34162238
Toronto,24,A,6,43.81359026,-79.47643065,1,NA,1,NA,NA,NA,19.34162238
Toronto,24,A,7,43.81359026,-79.47643065,1,NA,1,NA,NA,NA,19.34162238
Toronto,24,A,8,43.81359026,-79.47643065,1,NA,1,NA,NA,NA,19.34162238
Toronto,24,A,9,43.81359026,-79.47643065,0,NA,1,NA,NA,NA,19.34162238
Toronto,24,A,10,43.81359026,-79.47643065,0,NA,0,NA,NA,NA,19.34162238
Toronto,24,A,11,43.81359026,-79.47643065,1,NA,1,NA,NA,NA,19.34162238
Toronto,24,A,12,43.81359026,-79.47643065,1,NA,1,NA,NA,NA,19.34162238
Toronto,24,A,13,43.81359026,-79.47643065,0,NA,0,NA,NA,NA,19.34162238
Toronto,24,A,14,43.81359026,-79.47643065,0,NA,1,NA,NA,NA,19.34162238
Toronto,24,A,15,43.81359026,-79.47643065,0,NA,0,NA,NA,NA,19.34162238
Toronto,24,A,16,43.81359026,-79.47643065,0,NA,1,NA,NA,NA,19.34162238
Toronto,24,A,17,43.81359026,-79.47643065,0,NA,0,NA,NA,NA,19.34162238
Toronto,24,A,18,43.81359026,-79.47643065,0,NA,0,NA,NA,NA,19.34162238
Toronto,24,A,19,43.81359026,-79.47643065,1,NA,1,NA,NA,NA,19.34162238
Toronto,24,A,20,43.81359026,-79.47643065,1,NA,1,NA,NA,NA,19.34162238
Toronto,25,A,1,43.80455856,-79.47471928,0,1,NA,NA,NA,NA,18.36457795
Toronto,25,A,2,43.80455856,-79.47471928,0,1,NA,NA,NA,NA,18.36457795
Toronto,25,A,3,43.80455856,-79.47471928,0,0,NA,NA,NA,NA,18.36457795
Toronto,25,A,4,43.80455856,-79.47471928,1,1,NA,NA,NA,NA,18.36457795
Toronto,25,A,5,43.80455856,-79.47471928,0,0,NA,NA,NA,NA,18.36457795
Toronto,25,A,6,43.80455856,-79.47471928,1,1,NA,NA,NA,NA,18.36457795
Toronto,25,A,7,43.80455856,-79.47471928,1,1,NA,NA,NA,NA,18.36457795
Toronto,25,A,8,43.80455856,-79.47471928,0,0,NA,NA,NA,NA,18.36457795
Toronto,25,A,9,43.80455856,-79.47471928,0,0,NA,NA,NA,NA,18.36457795
Toronto,25,A,10,43.80455856,-79.47471928,1,1,NA,NA,NA,NA,18.36457795
Toronto,25,A,11,43.80455856,-79.47471928,0,0,NA,NA,NA,NA,18.36457795
Toronto,25,A,12,43.80455856,-79.47471928,0,0,NA,NA,NA,NA,18.36457795
Toronto,25,A,13,43.80455856,-79.47471928,0,0,NA,NA,NA,NA,18.36457795
Toronto,25,A,14,43.80455856,-79.47471928,0,0,NA,NA,NA,NA,18.36457795
Toronto,25,A,15,43.80455856,-79.47471928,1,1,NA,NA,NA,NA,18.36457795
Toronto,25,A,16,43.80455856,-79.47471928,1,1,NA,NA,NA,NA,18.36457795
Toronto,25,A,17,43.80455856,-79.47471928,0,1,NA,NA,NA,NA,18.36457795
Toronto,25,A,18,43.80455856,-79.47471928,0,0,NA,NA,NA,NA,18.36457795
Toronto,25,A,19,43.80455856,-79.47471928,1,1,NA,NA,NA,NA,18.36457795
Toronto,25,A,20,43.80455856,-79.47471928,0,0,NA,NA,NA,NA,18.36457795
Toronto,26,A,1,43.79253295,-79.47182664,0,NA,1,NA,NA,NA,17.0495812
Toronto,26,A,2,43.79253295,-79.47182664,1,NA,1,NA,NA,NA,17.0495812
Toronto,26,A,3,43.79253295,-79.47182664,0,NA,1,NA,NA,NA,17.0495812
Toronto,26,A,4,43.79253295,-79.47182664,0,NA,0,NA,NA,NA,17.0495812
Toronto,26,A,5,43.79253295,-79.47182664,0,NA,0,NA,NA,NA,17.0495812
Toronto,26,A,6,43.79253295,-79.47182664,0,NA,1,NA,NA,NA,17.0495812
Toronto,26,A,7,43.79253295,-79.47182664,0,NA,0,NA,NA,NA,17.0495812
Toronto,26,A,8,43.79253295,-79.47182664,0,NA,1,NA,NA,NA,17.0495812
Toronto,26,A,9,43.79253295,-79.47182664,1,NA,1,NA,NA,NA,17.0495812
Toronto,26,A,10,43.79253295,-79.47182664,0,NA,1,NA,NA,NA,17.0495812
Toronto,26,A,11,43.79253295,-79.47182664,0,NA,0,NA,NA,NA,17.0495812
Toronto,26,A,12,43.79253295,-79.47182664,0,NA,0,NA,NA,NA,17.0495812
Toronto,26,A,13,43.79253295,-79.47182664,0,NA,1,NA,NA,NA,17.0495812
Toronto,26,A,14,43.79253295,-79.47182664,0,NA,0,NA,NA,NA,17.0495812
Toronto,26,A,15,43.79253295,-79.47182664,0,NA,0,NA,NA,NA,17.0495812
Toronto,26,A,16,43.79253295,-79.47182664,0,NA,1,NA,NA,NA,17.0495812
Toronto,26,A,17,43.79253295,-79.47182664,0,NA,0,NA,NA,NA,17.0495812
Toronto,26,A,18,43.79253295,-79.47182664,0,NA,0,NA,NA,NA,17.0495812
Toronto,26,A,19,43.79253295,-79.47182664,1,NA,1,NA,NA,NA,17.0495812
Toronto,26,A,20,43.79253295,-79.47182664,0,NA,NA,NA,NA,NA,17.0495812
Toronto,27,A,1,43.78137166,-79.47130456,1,1,NA,NA,NA,NA,15.91203091
Toronto,27,A,2,43.78137166,-79.47130456,0,0,NA,NA,NA,NA,15.91203091
Toronto,27,A,3,43.78137166,-79.47130456,0,0,NA,NA,NA,NA,15.91203091
Toronto,27,A,4,43.78137166,-79.47130456,0,1,NA,NA,NA,NA,15.91203091
Toronto,27,A,5,43.78137166,-79.47130456,0,1,NA,NA,NA,NA,15.91203091
Toronto,27,A,6,43.78137166,-79.47130456,0,0,NA,NA,NA,NA,15.91203091
Toronto,27,A,7,43.78137166,-79.47130456,0,1,NA,NA,NA,NA,15.91203091
Toronto,27,A,8,43.78137166,-79.47130456,1,1,NA,NA,NA,NA,15.91203091
Toronto,27,A,9,43.78137166,-79.47130456,1,1,NA,NA,NA,NA,15.91203091
Toronto,27,A,10,43.78137166,-79.47130456,0,0,NA,NA,NA,NA,15.91203091
Toronto,27,A,11,43.78137166,-79.47130456,1,1,NA,NA,NA,NA,15.91203091
Toronto,27,A,12,43.78137166,-79.47130456,0,0,NA,NA,NA,NA,15.91203091
Toronto,27,A,13,43.78137166,-79.47130456,1,1,NA,NA,NA,NA,15.91203091
Toronto,27,A,14,43.78137166,-79.47130456,1,1,NA,NA,NA,NA,15.91203091
Toronto,27,A,15,43.78137166,-79.47130456,0,0,NA,NA,NA,NA,15.91203091
Toronto,27,A,16,43.78137166,-79.47130456,0,0,NA,NA,NA,NA,15.91203091
Toronto,27,A,17,43.78137166,-79.47130456,0,1,NA,NA,NA,NA,15.91203091
Toronto,27,A,18,43.78137166,-79.47130456,1,1,NA,NA,NA,NA,15.91203091
Toronto,27,A,19,43.78137166,-79.47130456,1,1,NA,NA,NA,NA,15.91203091
Toronto,27,A,20,43.78137166,-79.47130456,0,1,NA,NA,NA,NA,15.91203091
Toronto,28,A,1,43.77236212,-79.46798618,1,NA,1,NA,NA,NA,14.89788875
Toronto,28,A,2,43.77236212,-79.46798618,1,NA,1,NA,NA,NA,14.89788875
Toronto,28,A,3,43.77236212,-79.46798618,0,NA,1,NA,NA,NA,14.89788875
Toronto,28,A,4,43.77236212,-79.46798618,0,NA,1,NA,NA,NA,14.89788875
Toronto,28,A,5,43.77236212,-79.46798618,1,NA,1,NA,NA,NA,14.89788875
Toronto,28,A,6,43.77236212,-79.46798618,0,NA,1,NA,NA,NA,14.89788875
Toronto,28,A,7,43.77236212,-79.46798618,0,NA,0,NA,NA,NA,14.89788875
Toronto,28,A,8,43.77236212,-79.46798618,0,NA,1,NA,NA,NA,14.89788875
Toronto,28,A,9,43.77236212,-79.46798618,0,NA,1,NA,NA,NA,14.89788875
Toronto,28,A,10,43.77236212,-79.46798618,0,NA,1,NA,NA,NA,14.89788875
Toronto,28,A,11,43.77236212,-79.46798618,0,NA,0,NA,NA,NA,14.89788875
Toronto,28,A,12,43.77236212,-79.46798618,0,NA,1,NA,NA,NA,14.89788875
Toronto,28,A,13,43.77236212,-79.46798618,1,NA,1,NA,NA,NA,14.89788875
Toronto,28,A,14,43.77236212,-79.46798618,0,NA,1,NA,NA,NA,14.89788875
Toronto,28,A,15,43.77236212,-79.46798618,0,NA,1,NA,NA,NA,14.89788875
Toronto,28,A,16,43.77236212,-79.46798618,0,NA,0,NA,NA,NA,14.89788875
Toronto,28,A,17,43.77236212,-79.46798618,0,NA,0,NA,NA,NA,14.89788875
Toronto,28,A,18,43.77236212,-79.46798618,0,NA,1,NA,NA,NA,14.89788875
Toronto,28,A,19,43.77236212,-79.46798618,0,NA,0,NA,NA,NA,14.89788875
Toronto,28,A,20,43.77236212,-79.46798618,0,NA,0,NA,NA,NA,14.89788875
Toronto,29,A,1,43.76264866,-79.46586661,0,0,NA,NA,NA,NA,13.86402102
Toronto,29,A,2,43.76264866,-79.46586661,0,1,NA,NA,NA,NA,13.86402102
Toronto,29,A,3,43.76264866,-79.46586661,1,1,NA,NA,NA,NA,13.86402102
Toronto,29,A,4,43.76264866,-79.46586661,0,0,NA,NA,NA,NA,13.86402102
Toronto,29,A,5,43.76264866,-79.46586661,0,0,NA,NA,NA,NA,13.86402102
Toronto,29,A,6,43.76264866,-79.46586661,1,1,NA,NA,NA,NA,13.86402102
Toronto,29,A,7,43.76264866,-79.46586661,0,0,NA,NA,NA,NA,13.86402102
Toronto,29,A,8,43.76264866,-79.46586661,1,1,NA,NA,NA,NA,13.86402102
Toronto,29,A,9,43.76264866,-79.46586661,0,0,NA,NA,NA,NA,13.86402102
Toronto,29,A,10,43.76264866,-79.46586661,1,1,NA,NA,NA,NA,13.86402102
Toronto,29,A,11,43.76264866,-79.46586661,1,1,NA,NA,NA,NA,13.86402102
Toronto,29,A,12,43.76264866,-79.46586661,1,1,NA,NA,NA,NA,13.86402102
Toronto,29,A,13,43.76264866,-79.46586661,0,0,NA,NA,NA,NA,13.86402102
Toronto,29,A,14,43.76264866,-79.46586661,1,1,NA,NA,NA,NA,13.86402102
Toronto,29,A,15,43.76264866,-79.46586661,1,1,NA,NA,NA,NA,13.86402102
Toronto,29,A,16,43.76264866,-79.46586661,0,0,NA,NA,NA,NA,13.86402102
Toronto,29,A,17,43.76264866,-79.46586661,1,1,NA,NA,NA,NA,13.86402102
Toronto,29,A,18,43.76264866,-79.46586661,0,0,NA,NA,NA,NA,13.86402102
Toronto,29,A,19,43.76264866,-79.46586661,0,1,NA,NA,NA,NA,13.86402102
Toronto,29,A,20,43.76264866,-79.46586661,0,0,NA,NA,NA,NA,13.86402102
Toronto,3,A,1,44.01056937,-79.52316198,0,0,NA,NA,NA,NA,41.29067975
Toronto,3,A,2,44.01056937,-79.52316198,0,0,NA,NA,NA,NA,41.29067975
Toronto,3,A,3,44.01056937,-79.52316198,0,1,NA,NA,NA,NA,41.29067975
Toronto,3,A,4,44.01056937,-79.52316198,0,0,NA,NA,NA,NA,41.29067975
Toronto,3,A,5,44.01056937,-79.52316198,0,0,NA,NA,NA,NA,41.29067975
Toronto,3,A,6,44.01056937,-79.52316198,0,0,NA,NA,NA,NA,41.29067975
Toronto,3,A,7,44.01056937,-79.52316198,0,0,NA,NA,NA,NA,41.29067975
Toronto,3,A,8,44.01056937,-79.52316198,0,0,NA,NA,NA,NA,41.29067975
Toronto,3,A,9,44.01056937,-79.52316198,0,0,NA,NA,NA,NA,41.29067975
Toronto,3,A,10,44.01056937,-79.52316198,0,0,NA,NA,NA,NA,41.29067975
Toronto,3,A,11,44.01056937,-79.52316198,0,1,NA,NA,NA,NA,41.29067975
Toronto,3,A,12,44.01056937,-79.52316198,0,0,NA,NA,NA,NA,41.29067975
Toronto,3,A,13,44.01056937,-79.52316198,1,1,NA,NA,NA,NA,41.29067975
Toronto,3,A,14,44.01056937,-79.52316198,1,1,NA,NA,NA,NA,41.29067975
Toronto,3,A,15,44.01056937,-79.52316198,0,1,NA,NA,NA,NA,41.29067975
Toronto,3,A,16,44.01056937,-79.52316198,0,NA,NA,NA,NA,NA,41.29067975
Toronto,3,A,17,44.01056937,-79.52316198,1,1,NA,NA,NA,NA,41.29067975
Toronto,3,A,18,44.01056937,-79.52316198,1,1,NA,NA,NA,NA,41.29067975
Toronto,3,A,19,44.01056937,-79.52316198,0,1,NA,NA,NA,NA,41.29067975
Toronto,3,A,20,44.01056937,-79.52316198,0,0,NA,NA,NA,NA,41.29067975
Toronto,30,A,1,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,2,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,3,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,4,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,5,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,6,43.75188371,-79.46404388,0,NA,1,NA,NA,NA,12.7513521
Toronto,30,A,7,43.75188371,-79.46404388,1,NA,1,NA,NA,NA,12.7513521
Toronto,30,A,8,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,9,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,10,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,11,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,12,43.75188371,-79.46404388,1,NA,1,NA,NA,NA,12.7513521
Toronto,30,A,13,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,14,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,15,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,16,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,17,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,18,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,19,43.75188371,-79.46404388,0,NA,0,NA,NA,NA,12.7513521
Toronto,30,A,20,43.75188371,-79.46404388,1,NA,1,NA,NA,NA,12.7513521
Toronto,31,A,1,43.74526825,-79.43615832,1,1,NA,NA,NA,NA,11.08530397
Toronto,31,A,2,43.74526825,-79.43615832,0,0,NA,NA,NA,NA,11.08530397
Toronto,31,A,3,43.74526825,-79.43615832,1,1,NA,NA,NA,NA,11.08530397
Toronto,31,A,4,43.74526825,-79.43615832,0,0,NA,NA,NA,NA,11.08530397
Toronto,31,A,5,43.74526825,-79.43615832,0,0,NA,NA,NA,NA,11.08530397
Toronto,31,A,6,43.74526825,-79.43615832,0,1,NA,NA,NA,NA,11.08530397
Toronto,31,A,7,43.74526825,-79.43615832,0,0,NA,NA,NA,NA,11.08530397
Toronto,31,A,8,43.74526825,-79.43615832,1,1,NA,NA,NA,NA,11.08530397
Toronto,31,A,9,43.74526825,-79.43615832,0,0,NA,NA,NA,NA,11.08530397
Toronto,31,A,10,43.74526825,-79.43615832,1,1,NA,NA,NA,NA,11.08530397
Toronto,31,A,11,43.74526825,-79.43615832,0,1,NA,NA,NA,NA,11.08530397
Toronto,31,A,12,43.74526825,-79.43615832,0,0,NA,NA,NA,NA,11.08530397
Toronto,31,A,13,43.74526825,-79.43615832,0,1,NA,NA,NA,NA,11.08530397
Toronto,31,A,14,43.74526825,-79.43615832,0,0,NA,NA,NA,NA,11.08530397
Toronto,31,A,15,43.74526825,-79.43615832,0,0,NA,NA,NA,NA,11.08530397
Toronto,31,A,16,43.74526825,-79.43615832,0,0,NA,NA,NA,NA,11.08530397
Toronto,31,A,17,43.74526825,-79.43615832,0,0,NA,NA,NA,NA,11.08530397
Toronto,31,A,18,43.74526825,-79.43615832,0,0,NA,NA,NA,NA,11.08530397
Toronto,31,A,19,43.74526825,-79.43615832,0,0,NA,NA,NA,NA,11.08530397
Toronto,31,A,20,43.74526825,-79.43615832,0,0,NA,NA,NA,NA,11.08530397
Toronto,32,A,1,43.7369396,-79.43353511,1,NA,1,NA,NA,NA,10.15064331
Toronto,32,A,3,43.7369396,-79.43353511,0,NA,1,NA,NA,NA,10.15064331
Toronto,32,A,4,43.7369396,-79.43353511,0,NA,0,NA,NA,NA,10.15064331
Toronto,32,A,5,43.7369396,-79.43353511,0,NA,1,NA,NA,NA,10.15064331
Toronto,32,A,6,43.7369396,-79.43353511,0,NA,1,NA,NA,NA,10.15064331
Toronto,32,A,7,43.7369396,-79.43353511,0,NA,1,NA,NA,NA,10.15064331
Toronto,32,A,8,43.7369396,-79.43353511,0,NA,1,NA,NA,NA,10.15064331
Toronto,32,A,9,43.7369396,-79.43353511,0,NA,0,NA,NA,NA,10.15064331
Toronto,32,A,10,43.7369396,-79.43353511,0,NA,0,NA,NA,NA,10.15064331
Toronto,32,A,11,43.7369396,-79.43353511,0,NA,0,NA,NA,NA,10.15064331
Toronto,32,A,12,43.7369396,-79.43353511,0,NA,1,NA,NA,NA,10.15064331
Toronto,32,A,13,43.7369396,-79.43353511,0,NA,0,NA,NA,NA,10.15064331
Toronto,32,A,14,43.7369396,-79.43353511,0,NA,1,NA,NA,NA,10.15064331
Toronto,32,A,15,43.7369396,-79.43353511,0,NA,0,NA,NA,NA,10.15064331
Toronto,32,A,16,43.7369396,-79.43353511,0,NA,0,NA,NA,NA,10.15064331
Toronto,32,A,17,43.7369396,-79.43353511,0,NA,0,NA,NA,NA,10.15064331
Toronto,32,A,18,43.7369396,-79.43353511,0,NA,0,NA,NA,NA,10.15064331
Toronto,32,A,19,43.7369396,-79.43353511,0,NA,0,NA,NA,NA,10.15064331
Toronto,32,A,20,43.7369396,-79.43353511,0,NA,1,NA,NA,NA,10.15064331
Toronto,33,A,1,43.72485836,-79.43082152,0,1,NA,NA,NA,NA,8.838259671
Toronto,33,A,2,43.72485836,-79.43082152,0,0,NA,NA,NA,NA,8.838259671
Toronto,33,A,3,43.72485836,-79.43082152,0,0,NA,NA,NA,NA,8.838259671
Toronto,33,A,4,43.72485836,-79.43082152,0,1,NA,NA,NA,NA,8.838259671
Toronto,33,A,5,43.72485836,-79.43082152,0,0,NA,NA,NA,NA,8.838259671
Toronto,33,A,6,43.72485836,-79.43082152,1,1,NA,NA,NA,NA,8.838259671
Toronto,33,A,7,43.72485836,-79.43082152,0,1,NA,NA,NA,NA,8.838259671
Toronto,33,A,9,43.72485836,-79.43082152,0,0,NA,NA,NA,NA,8.838259671
Toronto,33,A,10,43.72485836,-79.43082152,1,1,NA,NA,NA,NA,8.838259671
Toronto,33,A,11,43.72485836,-79.43082152,0,0,NA,NA,NA,NA,8.838259671
Toronto,33,A,12,43.72485836,-79.43082152,1,1,NA,NA,NA,NA,8.838259671
Toronto,33,A,13,43.72485836,-79.43082152,1,1,NA,NA,NA,NA,8.838259671
Toronto,33,A,14,43.72485836,-79.43082152,0,0,NA,NA,NA,NA,8.838259671
Toronto,33,A,15,43.72485836,-79.43082152,0,0,NA,NA,NA,NA,8.838259671
Toronto,33,A,16,43.72485836,-79.43082152,1,1,NA,NA,NA,NA,8.838259671
Toronto,33,A,17,43.72485836,-79.43082152,0,1,NA,NA,NA,NA,8.838259671
Toronto,33,A,18,43.72485836,-79.43082152,0,1,NA,NA,NA,NA,8.838259671
Toronto,33,A,19,43.72485836,-79.43082152,1,1,NA,NA,NA,NA,8.838259671
Toronto,33,A,20,43.72485836,-79.43082152,1,1,NA,NA,NA,NA,8.838259671
Toronto,34,A,1,43.7147905,-79.42897945,0,NA,0,NA,NA,NA,7.773274397
Toronto,34,A,2,43.7147905,-79.42897945,0,NA,1,NA,NA,NA,7.773274397
Toronto,34,A,3,43.7147905,-79.42897945,0,NA,1,NA,NA,NA,7.773274397
Toronto,34,A,4,43.7147905,-79.42897945,0,NA,1,NA,NA,NA,7.773274397
Toronto,34,A,5,43.7147905,-79.42897945,0,NA,0,NA,NA,NA,7.773274397
Toronto,34,A,6,43.7147905,-79.42897945,0,NA,1,NA,NA,NA,7.773274397
Toronto,34,A,7,43.7147905,-79.42897945,1,NA,1,NA,NA,NA,7.773274397
Toronto,34,A,8,43.7147905,-79.42897945,0,NA,1,NA,NA,NA,7.773274397
Toronto,34,A,9,43.7147905,-79.42897945,0,NA,1,NA,NA,NA,7.773274397
Toronto,34,A,10,43.7147905,-79.42897945,0,NA,1,NA,NA,NA,7.773274397
Toronto,34,A,11,43.7147905,-79.42897945,1,NA,1,NA,NA,NA,7.773274397
Toronto,34,A,12,43.7147905,-79.42897945,0,NA,0,NA,NA,NA,7.773274397
Toronto,34,A,13,43.7147905,-79.42897945,0,NA,0,NA,NA,NA,7.773274397
Toronto,34,A,14,43.7147905,-79.42897945,0,NA,1,NA,NA,NA,7.773274397
Toronto,34,A,15,43.7147905,-79.42897945,0,NA,0,NA,NA,NA,7.773274397
Toronto,34,A,16,43.7147905,-79.42897945,0,NA,1,NA,NA,NA,7.773274397
Toronto,34,A,17,43.7147905,-79.42897945,1,NA,1,NA,NA,NA,7.773274397
Toronto,34,A,18,43.7147905,-79.42897945,0,NA,1,NA,NA,NA,7.773274397
Toronto,34,A,19,43.7147905,-79.42897945,0,NA,1,NA,NA,NA,7.773274397
Toronto,34,A,20,43.7147905,-79.42897945,0,NA,0,NA,NA,NA,7.773274397
Toronto,35,A,1,43.70414094,-79.42665935,1,1,NA,NA,NA,NA,6.654026283
Toronto,35,A,2,43.70414094,-79.42665935,1,1,NA,NA,NA,NA,6.654026283
Toronto,35,A,3,43.70414094,-79.42665935,1,1,NA,NA,NA,NA,6.654026283
Toronto,35,A,4,43.70414094,-79.42665935,1,1,NA,NA,NA,NA,6.654026283
Toronto,35,A,5,43.70414094,-79.42665935,0,0,NA,NA,NA,NA,6.654026283
Toronto,35,A,6,43.70414094,-79.42665935,1,1,NA,NA,NA,NA,6.654026283
Toronto,35,A,7,43.70414094,-79.42665935,1,1,NA,NA,NA,NA,6.654026283
Toronto,35,A,8,43.70414094,-79.42665935,0,0,NA,NA,NA,NA,6.654026283
Toronto,35,A,9,43.70414094,-79.42665935,0,1,NA,NA,NA,NA,6.654026283
Toronto,35,A,10,43.70414094,-79.42665935,1,1,NA,NA,NA,NA,6.654026283
Toronto,35,A,11,43.70414094,-79.42665935,0,0,NA,NA,NA,NA,6.654026283
Toronto,35,A,12,43.70414094,-79.42665935,1,1,NA,NA,NA,NA,6.654026283
Toronto,35,A,13,43.70414094,-79.42665935,0,1,NA,NA,NA,NA,6.654026283
Toronto,35,A,14,43.70414094,-79.42665935,0,1,NA,NA,NA,NA,6.654026283
Toronto,35,A,15,43.70414094,-79.42665935,0,0,NA,NA,NA,NA,6.654026283
Toronto,35,A,16,43.70414094,-79.42665935,1,1,NA,NA,NA,NA,6.654026283
Toronto,35,A,17,43.70414094,-79.42665935,0,1,NA,NA,NA,NA,6.654026283
Toronto,35,A,18,43.70414094,-79.42665935,0,0,NA,NA,NA,NA,6.654026283
Toronto,35,A,19,43.70414094,-79.42665935,1,1,NA,NA,NA,NA,6.654026283
Toronto,35,A,20,43.70414094,-79.42665935,1,1,NA,NA,NA,NA,6.654026283
Toronto,36,A,1,43.69416336,-79.42296751,1,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,2,43.69416336,-79.42296751,0,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,3,43.69416336,-79.42296751,0,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,4,43.69416336,-79.42296751,0,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,5,43.69416336,-79.42296751,0,NA,0,NA,NA,NA,5.564031966
Toronto,36,A,6,43.69416336,-79.42296751,0,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,7,43.69416336,-79.42296751,1,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,8,43.69416336,-79.42296751,1,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,9,43.69416336,-79.42296751,0,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,10,43.69416336,-79.42296751,0,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,11,43.69416336,-79.42296751,1,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,12,43.69416336,-79.42296751,1,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,13,43.69416336,-79.42296751,0,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,14,43.69416336,-79.42296751,1,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,15,43.69416336,-79.42296751,1,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,16,43.69416336,-79.42296751,1,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,17,43.69416336,-79.42296751,0,NA,0,NA,NA,NA,5.564031966
Toronto,36,A,18,43.69416336,-79.42296751,0,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,19,43.69416336,-79.42296751,0,NA,1,NA,NA,NA,5.564031966
Toronto,36,A,20,43.69416336,-79.42296751,0,NA,1,NA,NA,NA,5.564031966
Toronto,37,A,1,43.68315226,-79.41975321,0,0,NA,NA,NA,NA,4.441271177
Toronto,37,A,2,43.68315226,-79.41975321,0,0,NA,NA,NA,NA,4.441271177
Toronto,37,A,3,43.68315226,-79.41975321,0,0,NA,NA,NA,NA,4.441271177
Toronto,37,A,4,43.68315226,-79.41975321,0,1,NA,NA,NA,NA,4.441271177
Toronto,37,A,5,43.68315226,-79.41975321,1,1,NA,NA,NA,NA,4.441271177
Toronto,37,A,6,43.68315226,-79.41975321,0,0,NA,NA,NA,NA,4.441271177
Toronto,37,A,7,43.68315226,-79.41975321,0,1,NA,NA,NA,NA,4.441271177
Toronto,37,A,8,43.68315226,-79.41975321,0,0,NA,NA,NA,NA,4.441271177
