continent,city,pop,individual,site,plantID,qubit_1,qubit_2,qubit_3,row_firstPlating,column_firstPlating,row_secondPlating,column_secondPlating,max_qubit,initial_vol,TE_vol,leftover,Bioruptor_label
OCE,Melbourne,6,18,r,Melbourne_6_18,5.8,NA,0,e,5,d,3,5.8,25,0,No,MEL-40
OCE,Melbourne,7,1,r,Melbourne_7_1,5.8,NA,NA,g,5,NA,NA,5.8,25,0,No,MEL-41
OCE,Melbourne,7,15,r,Melbourne_7_15,5.22,NA,NA,h,5,NA,NA,5.22,25,0,No,MEL-42
OCE,Melbourne,7,3,r,Melbourne_7_3,2.2,NA,0,a,6,e,3,2.2,25,0,No,MEL-43
OCE,Melbourne,7,11,r,Melbourne_7_11,2,NA,NA,b,6,NA,NA,2,25,0,No,MEL-44
OCE,Melbourne,7,7,r,Melbourne_7_7,3.2,NA,NA,c,6,NA,NA,3.2,25,0,No,MEL-45
OCE,Melbourne,7,16,r,Melbourne_7_16,5.3,NA,NA,d,6,NA,NA,5.3,25,0,No,MEL-46
OCE,Melbourne,7,5,r,Melbourne_7_5,3.2,NA,NA,f,6,NA,NA,3.2,25,0,No,MEL-47
OCE,Melbourne,25,9,u,Melbourne_25_9,4.88,NA,10.3,a,7,e,4,10.3,24.27,0.73,No,MEL-48
OCE,Melbourne,25,4,u,Melbourne_25_4,2.5,NA,NA,b,7,NA,NA,2.5,25,0,No,MEL-49
OCE,Melbourne,25,11,u,Melbourne_25_11,3,NA,NA,d,7,NA,NA,3,25,0,No,MEL-50
OCE,Melbourne,25,13,u,Melbourne_25_13,5.64,NA,NA,e,7,NA,NA,5.64,25,0,No,MEL-51
OCE,Melbourne,25,1,u,Melbourne_25_1,6.7,NA,0,f,7,c,4,6.7,25,0,No,MEL-52
OCE,Melbourne,25,7,u,Melbourne_25_7,2.8,NA,0,g,7,d,4,2.8,25,0,No,MEL-53
OCE,Melbourne,25,2,u,Melbourne_25_2,3.24,NA,NA,h,7,NA,NA,3.24,25,0,No,MEL-54
OCE,Melbourne,26,12,u,Melbourne_26_12,3.6,NA,NA,d,8,NA,NA,3.6,25,0,No,MEL-55
OCE,Melbourne,26,16,u,Melbourne_26_16,0,NA,2,e,8,b,5,2,25,0,No,MEL-56
OCE,Melbourne,26,2,u,Melbourne_26_2,3.24,NA,0,b,9,f,4,3.24,25,0,No,MEL-57
OCE,Melbourne,26,5,u,Melbourne_26_5,4.26,NA,NA,c,9,NA,NA,4.26,25,0,No,MEL-58
OCE,Melbourne,29,11,u,Melbourne_29_11,2.8,NA,6.3,e,9,e,5,6.3,25,0,No,MEL-59
OCE,Melbourne,29,8,u,Melbourne_29_8,3.9,NA,NA,f,9,NA,NA,3.9,25,0,No,MEL-60
OCE,Melbourne,29,3,u,Melbourne_29_3,3.9,NA,NA,g,9,NA,NA,3.9,25,0,No,MEL-61
OCE,Melbourne,29,13,u,Melbourne_29_13,0,NA,5.58,b,10,f,5,5.58,25,0,No,MEL-62
OCE,Melbourne,29,16,u,Melbourne_29_16,8.28,NA,NA,d,10,NA,NA,8.28,25,0,No,MEL-63
OCE,Melbourne,29,1,u,Melbourne_29_1,2.7,NA,NA,e,10,NA,NA,2.7,25,0,No,MEL-64
OCE,Melbourne,30,13,u,Melbourne_30_13,4.48,NA,7.64,g,10,b,6,7.64,25,0,No,MEL-65
OCE,Melbourne,30,18,u,Melbourne_30_18,8.22,NA,6.34,a,11,d,6,8.22,25,0,No,MEL-66
OCE,Melbourne,30,17,u,Melbourne_30_17,13.3,NA,0,c,11,c,6,13.3,18.8,6.2,Yes,MEL-67
OCE,Melbourne,30,9,u,Melbourne_30_9,7.58,NA,NA,f,11,NA,NA,7.58,25,0,No,MEL-68
OCE,Melbourne,31,14,u,Melbourne_31_14,0,NA,3.6,h,11,g,6,3.6,25,0,No,MEL-69
OCE,Melbourne,31,11,u,Melbourne_31_11,2.14,NA,NA,a,12,NA,NA,2.14,25,0,No,MEL-70
OCE,Melbourne,31,9,u,Melbourne_31_9,2.2,NA,0,c,12,f,6,2.2,25,0,No,MEL-71
OCE,Melbourne,31,5,u,Melbourne_31_5,2.5,NA,7.74,d,12,e,6,7.74,25,0,No,MEL-72
OCE,Melbourne,31,17,u,Melbourne_31_17,2.7,NA,NA,f,12,NA,NA,2.7,25,0,No,MEL-73
OCE,Melbourne,31,20,u,Melbourne_31_20,4.4,NA,NA,g,12,NA,NA,4.4,25,0,No,MEL-74
OCE,Melbourne,26,10,u,Melbourne_26_10,NA,NA,5.74,NA,NA,a,5,5.74,25,0,No,MEL-75
NAM,Mexico_City,1,4,u,Mexico_City_1_4,29,NA,NA,b,1,NA,NA,29,8.62,16.38,Yes,MEX-21
NAM,Mexico_City,1,6,u,Mexico_City_1_6,34.5,NA,NA,c,1,NA,NA,34.5,7.25,17.75,Yes,MEX-22
NAM,Mexico_City,1,15,u,Mexico_City_1_15,31.5,NA,NA,d,1,NA,NA,31.5,7.94,17.06,Yes,MEX-23
NAM,Mexico_City,1,8,u,Mexico_City_1_8,14,NA,NA,e,1,NA,NA,14,17.86,7.14,Yes,MEX-24
NAM,Mexico_City,1,10,u,Mexico_City_1_10,26.2,NA,NA,f,1,NA,NA,26.2,9.54,15.46,Yes,MEX-25
NAM,Mexico_City,1,14,u,Mexico_City_1_14,16.7,NA,NA,h,1,NA,NA,16.7,14.97,10.03,Yes,MEX-26
NAM,Mexico_City,1,16,u,Mexico_City_1_16,12,NA,NA,a,2,NA,NA,12,20.83,4.17,No,MEX-27
NAM,Mexico_City,1,18,u,Mexico_City_1_18,15.4,NA,NA,b,2,NA,NA,15.4,16.23,8.77,Yes,MEX-28
NAM,Mexico_City,2,1,u,Mexico_City_2_1,22.3,NA,NA,c,2,NA,NA,22.3,11.21,13.79,Yes,MEX-29
NAM,Mexico_City,2,3,u,Mexico_City_2_3,19.7,NA,NA,d,2,NA,NA,19.7,12.69,12.31,Yes,MEX-30
NAM,Mexico_City,2,7,u,Mexico_City_2_7,22.4,NA,NA,f,2,NA,NA,22.4,11.16,13.84,Yes,MEX-31
NAM,Mexico_City,2,11,u,Mexico_City_2_11,18.1,NA,NA,h,2,NA,NA,18.1,13.81,11.19,Yes,MEX-32
NAM,Mexico_City,2,13,u,Mexico_City_2_13,1.69,NA,0,a,3,a,1,1.69,25,0,No,MEX-33
NAM,Mexico_City,2,19,u,Mexico_City_2_19,2.36,NA,10.3,b,3,b,1,10.3,24.27,0.73,No,MEX-34
NAM,Mexico_City,2,15,u,Mexico_City_2_15,5.17,NA,4.02,c,3,c,1,5.17,25,0,No,MEX-35
NAM,Mexico_City,2,17,u,Mexico_City_2_17,2,NA,2,d,3,d,1,2,25,0,No,MEX-36
NAM,Mexico_City,3,3,u,Mexico_City_3_3,8.24,NA,0,f,3,f,1,8.24,25,0,No,MEX-37
NAM,Mexico_City,3,9,u,Mexico_City_3_9,0,NA,4.7,g,3,g,1,4.7,25,0,No,MEX-38
NAM,Mexico_City,3,11,u,Mexico_City_3_11,4.01,NA,0,h,3,h,1,4.01,25,0,No,MEX-39
NAM,Mexico_City,3,13,u,Mexico_City_3_13,8.11,NA,0,a,4,a,2,8.11,25,0,No,MEX-40
NAM,Mexico_City,3,7,u,Mexico_City_3_7,11,NA,NA,b,4,NA,NA,11,22.73,2.27,No,MEX-41
NAM,Mexico_City,3,17,u,Mexico_City_3_17,1.43,NA,31.8,c,4,b,2,31.8,7.86,17.14,Yes,MEX-42
NAM,Mexico_City,3,19,u,Mexico_City_3_19,2.09,NA,0,d,4,c,2,2.09,25,0,No,MEX-43
NAM,Mexico_City,28,2,u,Mexico_City_28_2,1.25,NA,28.8,f,4,e,2,28.8,8.68,16.32,Yes,MEX-44
NAM,Mexico_City,28,4,u,Mexico_City_28_4,2.99,NA,14.5,g,4,f,2,14.5,17.24,7.76,Yes,MEX-45
NAM,Mexico_City,28,8,u,Mexico_City_28_8,12,NA,NA,h,4,NA,NA,12,20.83,4.17,No,MEX-46
NAM,Mexico_City,28,10,u,Mexico_City_28_10,19.7,NA,NA,b,5,NA,NA,19.7,12.69,12.31,Yes,MEX-47
NAM,Mexico_City,28,14,u,Mexico_City_28_14,11.1,NA,NA,c,5,NA,NA,11.1,22.52,2.48,No,MEX-48
NAM,Mexico_City,28,18,u,Mexico_City_28_18,10.9,NA,NA,e,5,NA,NA,10.9,22.94,2.06,No,MEX-49
NAM,Mexico_City,28,20,u,Mexico_City_28_20,17.1,NA,NA,f,5,NA,NA,17.1,14.62,10.38,Yes,MEX-50
NAM,Mexico_City,28,22,u,Mexico_City_28_22,6.96,NA,19.2,g,5,h,2,19.2,13.02,11.98,Yes,MEX-51
NAM,Mexico_City,30,1,u,Mexico_City_30_1,16.7,NA,NA,h,5,NA,NA,16.7,14.97,10.03,Yes,MEX-52
NAM,Mexico_City,30,2,u,Mexico_City_30_2,2.73,NA,14.7,a,6,a,3,14.7,17.01,7.99,Yes,MEX-53
NAM,Mexico_City,30,3,u,Mexico_City_30_3,21.4,NA,NA,b,6,NA,NA,21.4,11.68,13.32,Yes,MEX-54
NAM,Mexico_City,30,4,u,Mexico_City_30_4,8.94,NA,49.8,c,6,b,3,49.8,5.02,19.98,Yes,MEX-55
NAM,Mexico_City,30,7,u,Mexico_City_30_7,0,NA,3.2,d,6,c,3,3.2,25,0,No,MEX-56
NAM,Mexico_City,30,12,u,Mexico_City_30_12,2.09,NA,3.84,f,6,e,3,3.84,25,0,No,MEX-57
NAM,Mexico_City,30,14,u,Mexico_City_30_14,1.17,NA,28.8,g,6,f,3,28.8,8.68,16.32,Yes,MEX-58
NAM,Mexico_City,18,2,r,Mexico_City_18_2,8.76,NA,9.42,a,7,g,3,9.42,25,0,No,MEX-59
NAM,Mexico_City,18,3,r,Mexico_City_18_3,6.47,NA,19.6,b,7,h,3,19.6,12.76,12.24,Yes,MEX-60
NAM,Mexico_City,18,4,r,Mexico_City_18_4,0,NA,38.8,c,7,a,4,38.8,6.44,18.56,Yes,MEX-61
NAM,Mexico_City,18,6,r,Mexico_City_18_6,17.9,NA,NA,e,7,NA,NA,17.9,13.97,11.03,Yes,MEX-62
NAM,Mexico_City,18,7,r,Mexico_City_18_7,7.53,NA,42.4,f,7,c,4,42.4,5.9,19.1,Yes,MEX-63
NAM,Mexico_City,18,11,r,Mexico_City_18_11,10.7,NA,NA,h,7,NA,NA,10.7,23.36,1.64,No,MEX-64
NAM,Mexico_City,18,12,r,Mexico_City_18_12,3.91,NA,16.3,a,8,e,4,16.3,15.34,9.66,Yes,MEX-65
NAM,Mexico_City,18,14,r,Mexico_City_18_14,4.15,NA,0,b,8,f,4,4.15,25,0,No,MEX-66
NAM,Mexico_City,20,3,r,Mexico_City_20_3,1.11,NA,9,c,8,g,4,9,25,0,No,MEX-67
NAM,Mexico_City,20,6,r,Mexico_City_20_6,1.21,NA,0,e,8,a,5,1.21,25,0,No,MEX-68
NAM,Mexico_City,20,18,r,Mexico_City_20_18,8.64,NA,8.4,f,8,b,5,8.64,25,0,No,MEX-69
NAM,Mexico_City,20,10,r,Mexico_City_20_10,3.9,NA,0,g,8,c,5,3.9,25,0,No,MEX-70
NAM,Mexico_City,20,13,r,Mexico_City_20_13,8.46,NA,0,a,9,d,5,8.46,25,0,No,MEX-71
NAM,Mexico_City,20,17,r,Mexico_City_20_17,3.15,NA,0,c,9,f,5,3.15,25,0,No,MEX-72
NAM,Mexico_City,22,16,r,Mexico_City_22_16,2.45,NA,NA,d,9,NA,NA,2.45,25,0,No,MEX-73
NAM,Mexico_City,22,3,r,Mexico_City_22_3,8.68,NA,5.4,e,9,h,5,8.68,25,0,No,MEX-74
NAM,Mexico_City,22,4,r,Mexico_City_22_4,2.47,NA,4.42,f,9,a,6,4.42,25,0,No,MEX-75
NAM,Mexico_City,22,8,r,Mexico_City_22_8,6.21,NA,9.56,g,9,b,6,9.56,25,0,No,MEX-76
NAM,Mexico_City,22,9,r,Mexico_City_22_9,35.9,NA,NA,h,9,NA,NA,35.9,6.96,18.04,Yes,MEX-77
NAM,Mexico_City,22,14,r,Mexico_City_22_14,1.02,NA,6.46,c,10,c,6,6.46,25,0,No,MEX-78
NAM,Mexico_City,22,17,r,Mexico_City_22_17,14.2,NA,NA,d,10,NA,NA,14.2,17.61,7.39,Yes,MEX-79
NAM,Mexico_City,24,20,r,Mexico_City_24_20,5.5,NA,NA,e,10,NA,NA,5.5,25,0,No,MEX-80
NAM,Mexico_City,24,1,r,Mexico_City_24_1,5.65,NA,24.4,f,10,e,6,24.4,10.25,14.75,Yes,MEX-81
NAM,Mexico_City,24,3,r,Mexico_City_24_3,14.2,NA,NA,g,10,NA,NA,14.2,17.61,7.39,Yes,MEX-82
NAM,Mexico_City,24,5,r,Mexico_City_24_5,9.5,NA,0,h,10,f,6,9.5,25,0,No,MEX-83
NAM,Mexico_City,24,7,r,Mexico_City_24_7,3.25,NA,2.8,a,11,g,6,3.25,25,0,No,MEX-84
NAM,Mexico_City,24,11,r,Mexico_City_24_11,17.5,NA,NA,c,11,NA,NA,17.5,14.29,10.71,Yes,MEX-85
NAM,Mexico_City,24,13,r,Mexico_City_24_13,4.65,NA,0,d,11,a,7,4.65,25,0,No,MEX-86
NAM,Mexico_City,24,17,r,Mexico_City_24_17,5.58,NA,0,f,11,c,7,5.58,25,0,No,MEX-87
NAM,Mexico_City,24,19,r,Mexico_City_24_19,2.65,NA,NA,g,11,NA,NA,2.65,25,0,No,MEX-88
NAM,Mexico_City,25,4,r,Mexico_City_25_4,4.16,NA,22,h,11,e,7,22,11.36,13.64,Yes,MEX-89
NAM,Mexico_City,25,7,r,Mexico_City_25_7,4.28,NA,13.3,a,12,f,7,13.3,18.8,6.2,Yes,MEX-90
NAM,Mexico_City,25,15,r,Mexico_City_25_15,7.66,NA,0,d,12,a,8,7.66,25,0,No,MEX-91
NAM,Mexico_City,25,17,r,Mexico_City_25_17,10.2,NA,NA,e,12,NA,NA,10.2,24.51,0.49,No,MEX-92
NAM,Mexico_City,25,18,r,Mexico_City_25_18,15.2,NA,NA,f,12,NA,NA,15.2,16.45,8.55,Yes,MEX-93
NAM,Mexico_City,25,19,r,Mexico_City_25_19,6.79,NA,51.6,g,12,d,7,51.6,4.84,20.16,Yes,MEX-94
NAM,Mexico_City,25,20,r,Mexico_City_25_20,5.49,NA,3.68,h,12,c,8,5.49,25,0,No,MEX-95
NAM,Mexico_City,22,20,r,Mexico_City_22_20,NA,NA,6.8,NA,NA,d,6,6.8,25,0,No,MEX-96
EU,Munich,1,20,r,Munich_1_20,20,NA,NA,a,1,NA,NA,20,12.5,12.5,Yes,MUC-21
EU,Munich,1,18,r,Munich_1_18,2.58,NA,NA,b,1,a,1,2.58,25,0,No,MUC-22
EU,Munich,1,13,r,Munich_1_13,11.3,NA,NA,c,1,NA,NA,11.3,22.12,2.88,No,MUC-23
EU,Munich,1,11,r,Munich_1_11,4.52,NA,NA,d,1,b,1,4.52,25,0,No,MUC-24
EU,Munich,1,9,r,Munich_1_9,3.41,NA,NA,e,1,c,1,3.41,25,0,No,MUC-25
EU,Munich,1,6,r,Munich_1_6,7.44,NA,NA,f,1,d,1,7.44,25,0,No,MUC-26
EU,Munich,1,3,r,Munich_1_3,22.3,NA,NA,a,2,NA,NA,22.3,11.21,13.79,Yes,MUC-27
EU,Munich,1,2,r,Munich_1_2,19.4,NA,NA,b,2,NA,NA,19.4,12.89,12.11,Yes,MUC-28
EU,Munich,2,15,r,Munich_2_15,19.3,NA,NA,c,2,NA,NA,19.3,12.95,12.05,Yes,MUC-29
EU,Munich,2,13,r,Munich_2_13,11.1,NA,NA,d,2,NA,NA,11.1,22.52,2.48,No,MUC-30
EU,Munich,2,11,r,Munich_2_11,31.3,NA,NA,e,2,NA,NA,31.3,7.99,17.01,Yes,MUC-31
EU,Munich,2,10,r,Munich_2_10,28.8,NA,NA,f,2,NA,NA,28.8,8.68,16.32,Yes,MUC-32
EU,Munich,2,8,r,Munich_2_8,35.2,NA,NA,h,2,NA,NA,35.2,7.1,17.9,Yes,MUC-33
EU,Munich,2,7,r,Munich_2_7,14.1,NA,NA,a,3,NA,NA,14.1,17.73,7.27,Yes,MUC-34
EU,Munich,2,6,r,Munich_2_6,8.27,NA,NA,b,3,e,1,8.27,25,0,No,MUC-35
EU,Munich,2,1,r,Munich_2_1,13,NA,NA,d,3,NA,NA,13,19.23,5.77,Yes,MUC-36
EU,Munich,3,19,r,Munich_3_19,6.16,NA,NA,e,3,f,1,6.16,25,0,No,MUC-37
EU,Munich,3,17,r,Munich_3_17,3.98,NA,NA,f,3,g,1,3.98,25,0,No,MUC-38
EU,Munich,3,16,r,Munich_3_16,3.05,NA,NA,g,3,h,1,3.05,25,0,No,MUC-39
EU,Munich,3,9,r,Munich_3_9,5.23,NA,NA,a,4,a,2,5.23,25,0,No,MUC-40
EU,Munich,3,7,r,Munich_3_7,5.98,NA,NA,b,4,b,2,5.98,25,0,No,MUC-41
EU,Munich,3,6,r,Munich_3_6,5.74,NA,NA,c,4,c,2,5.74,25,0,No,MUC-42
EU,Munich,3,3,r,Munich_3_3,3.96,NA,NA,e,4,d,2,3.96,25,0,No,MUC-43
EU,Munich,4,20,r,Munich_4_20,2.86,NA,NA,f,4,e,2,2.86,25,0,No,MUC-44
EU,Munich,4,16,r,Munich_4_16,4.62,NA,NA,h,4,f,2,4.62,25,0,No,MUC-45
EU,Munich,4,15,r,Munich_4_15,4.84,NA,NA,a,5,g,2,4.84,25,0,No,MUC-46
EU,Munich,4,13,r,Munich_4_13,1.67,NA,NA,b,5,h,2,1.67,25,0,No,MUC-47
EU,Munich,4,11,r,Munich_4_11,3.2,NA,NA,c,5,a,3,3.2,25,0,No,MUC-48
EU,Munich,4,7,r,Munich_4_7,3.91,NA,NA,d,5,b,3,3.91,25,0,No,MUC-49
EU,Munich,4,2,r,Munich_4_2,6.81,NA,NA,g,5,d,3,6.81,25,0,No,MUC-50
EU,Munich,5,18,r,Munich_5_18,1.95,NA,NA,a,6,f,3,1.95,25,0,No,MUC-51
EU,Munich,5,16,r,Munich_5_16,3.32,NA,NA,b,6,g,3,3.32,25,0,No,MUC-52
EU,Munich,5,13,r,Munich_5_13,1.6,NA,NA,d,6,a,4,1.6,25,0,No,MUC-53
EU,Munich,5,12,r,Munich_5_12,1.11,NA,NA,e,6,b,4,1.11,25,0,No,MUC-54
EU,Munich,5,10,r,Munich_5_10,6.19,NA,NA,g,6,c,4,6.19,25,0,No,MUC-55
EU,Munich,47,20,u,Munich_47_20,5.63,NA,NA,a,7,NA,NA,5.63,25,0,No,MUC-56
EU,Munich,47,18,u,Munich_47_18,7.73,NA,NA,b,7,d,4,7.73,25,0,No,MUC-57
EU,Munich,47,17,u,Munich_47_17,9.33,NA,NA,c,7,e,4,9.33,25,0,No,MUC-58
EU,Munich,47,16,u,Munich_47_16,3.91,NA,NA,d,7,f,4,3.91,25,0,No,MUC-59
EU,Munich,47,15,u,Munich_47_15,3.11,NA,NA,e,7,g,4,3.11,25,0,No,MUC-60
EU,Munich,47,11,u,Munich_47_11,2.26,NA,NA,f,7,h,4,2.26,25,0,No,MUC-61
EU,Munich,47,8,u,Munich_47_8,8.79,NA,NA,h,7,a,5,8.79,25,0,No,MUC-62
EU,Munich,47,1,u,Munich_47_1,5.86,NA,NA,b,8,b,5,5.86,25,0,No,MUC-63
EU,Munich,48,20,u,Munich_48_20,3.61,NA,NA,c,8,d,5,3.61,25,0,No,MUC-64
EU,Munich,48,18,u,Munich_48_18,3.35,NA,NA,e,8,e,5,3.35,25,0,No,MUC-65
EU,Munich,48,15,u,Munich_48_15,1.88,NA,NA,f,8,f,5,1.88,25,0,No,MUC-66
EU,Munich,48,13,u,Munich_48_13,9.94,NA,NA,g,8,g,5,9.94,25,0,No,MUC-67
EU,Munich,48,7,u,Munich_48_7,1.38,NA,NA,b,9,h,5,1.38,25,0,No,MUC-68
EU,Munich,48,4,u,Munich_48_4,3.8,NA,NA,c,9,a,6,3.8,25,0,No,MUC-69
EU,Munich,49,20,u,Munich_49_20,2.5,NA,NA,d,9,c,6,2.5,25,0,No,MUC-70
EU,Munich,49,19,u,Munich_49_19,2.28,NA,NA,e,9,d,6,2.28,25,0,No,MUC-71
EU,Munich,49,18,u,Munich_49_18,3.69,NA,NA,f,9,e,6,3.69,25,0,No,MUC-72
EU,Munich,49,17,u,Munich_49_17,9.97,NA,NA,g,9,f,6,9.97,25,0,No,MUC-73
EU,Munich,49,12,u,Munich_49_12,2.68,NA,NA,h,9,g,6,2.68,25,0,No,MUC-74
EU,Munich,49,10,u,Munich_49_10,3.57,NA,NA,a,10,h,6,3.57,25,0,No,MUC-75
EU,Munich,49,8,u,Munich_49_8,7.12,NA,NA,b,10,a,7,7.12,25,0,No,MUC-76
EU,Munich,49,4,u,Munich_49_4,4.14,NA,NA,c,10,b,7,4.14,25,0,No,MUC-77
EU,Munich,49,1,u,Munich_49_1,1.18,NA,NA,d,10,c,7,1.18,25,0,No,MUC-78
EU,Munich,50,1,u,Munich_50_1,4.4,NA,NA,e,10,d,7,4.4,25,0,No,MUC-79
EU,Munich,50,17,u,Munich_50_17,8.36,NA,NA,f,10,e,7,8.36,25,0,No,MUC-80
EU,Munich,50,16,u,Munich_50_16,29.2,NA,NA,g,10,NA,NA,29.2,8.56,16.44,Yes,MUC-81
EU,Munich,50,14,u,Munich_50_14,9.36,NA,NA,a,11,f,7,9.36,25,0,No,MUC-82
EU,Munich,50,8,u,Munich_50_8,9.47,NA,NA,c,11,g,7,9.47,25,0,No,MUC-83
EU,Munich,50,7,u,Munich_50_7,8.16,NA,NA,d,11,h,7,8.16,25,0,No,MUC-84
EU,Munich,50,4,u,Munich_50_4,5.39,NA,NA,e,11,a,8,5.39,25,0,No,MUC-85
EU,Munich,50,3,u,Munich_50_3,16.7,NA,NA,f,11,NA,NA,16.7,14.97,10.03,Yes,MUC-86
EU,Munich,51,15,u,Munich_51_15,7.19,NA,NA,a,12,c,8,7.19,25,0,No,MUC-87
EU,Munich,51,10,u,Munich_51_10,4.9,NA,NA,c,12,NA,NA,4.9,25,0,No,MUC-88
EU,Munich,51,9,u,Munich_51_9,3.18,NA,NA,d,12,d,8,3.18,25,0,No,MUC-89
EU,Munich,51,6,u,Munich_51_6,4.74,NA,NA,f,12,e,8,4.74,25,0,No,MUC-90
EU,Munster,1,9,u,Munster_1_9,10.8,NA,12,a,1,a,2,12,20.83,4.17,No,MUN-21
EU,Munster,1,8,u,Munster_1_8,7.49,NA,0,b,1,h,1,7.49,25,0,No,MUN-22
EU,Munster,1,6,u,Munster_1_6,7.6,NA,0,d,1,f,1,7.6,25,0,No,MUN-23
EU,Munster,1,5,u,Munster_1_5,8.52,NA,0,e,1,e,1,8.52,25,0,No,MUN-24
EU,Munster,1,4,u,Munster_1_4,7.51,NA,0,f,1,d,1,7.51,25,0,No,MUN-25
EU,Munster,1,3,u,Munster_1_3,6.89,NA,0,g,1,c,1,6.89,25,0,No,MUN-26
EU,Munster,1,1,u,Munster_1_1,8.93,NA,0,a,2,a,1,8.93,25,0,No,MUN-27
EU,Munster,1,10,u,Munster_1_10,6.15,NA,0,b,2,b,2,6.15,25,0,No,MUN-28
EU,Munster,2,8,u,Munster_2_8,11.5,NA,4.94,c,2,b,3,11.5,21.74,3.26,No,MUN-29
EU,Munster,2,5,u,Munster_2_5,9.77,NA,8.84,e,2,g,2,9.77,25,0,No,MUN-30
EU,Munster,2,4,u,Munster_2_4,8.47,NA,3.28,f,2,f,2,8.47,25,0,No,MUN-31
EU,Munster,2,3,u,Munster_2_3,19.8,NA,13.1,g,2,e,2,19.8,12.63,12.37,Yes,MUN-32
EU,Munster,2,6,u,Munster_2_6,7.38,NA,15.2,h,2,h,2,15.2,16.45,8.55,Yes,MUN-33
EU,Munster,2,1,u,Munster_2_1,7.39,NA,0,a,3,c,2,7.39,25,0,No,MUN-34
EU,Munster,2,9,u,Munster_2_9,12.4,NA,NA,b,3,NA,NA,12.4,20.16,4.84,No,MUN-35
EU,Munster,2,10,u,Munster_2_10,7.74,NA,6.26,c,3,c,3,7.74,25,0,No,MUN-36
EU,Munster,3,7,u,Munster_3_7,9.03,NA,5.82,d,3,b,4,9.03,25,0,No,MUN-37
EU,Munster,3,5,u,Munster_3_5,8.09,NA,8.22,f,3,h,3,8.22,25,0,No,MUN-38
EU,Munster,3,4,u,Munster_3_4,7.01,NA,4.22,g,3,g,3,7.01,25,0,No,MUN-39
EU,Munster,3,3,u,Munster_3_3,8.81,NA,0,h,3,f,3,8.81,25,0,No,MUN-40
EU,Munster,3,2,u,Munster_3_2,10.2,NA,4.32,a,4,e,3,10.2,24.51,0.49,No,MUN-41
EU,Munster,3,1,u,Munster_3_1,11.5,NA,0,b,4,d,3,11.5,21.74,3.26,No,MUN-42
EU,Munster,3,8,u,Munster_3_8,5.69,NA,7.48,c,4,c,4,7.48,25,0,No,MUN-43
EU,Munster,3,10,u,Munster_3_10,8.55,NA,20.6,e,4,e,4,20.6,12.14,12.86,Yes,MUN-44
EU,Munster,4,1,u,Munster_4_1,7.3,NA,0,f,4,f,4,7.3,25,0,No,MUN-45
EU,Munster,4,2,u,Munster_4_2,5.97,NA,8.92,g,4,g,4,8.92,25,0,No,MUN-46
EU,Munster,4,3,u,Munster_4_3,3.74,NA,12.7,h,4,h,4,12.7,19.69,5.31,Yes,MUN-47
EU,Munster,4,4,u,Munster_4_4,4.09,NA,8.12,a,5,a,5,8.12,25,0,No,MUN-48
EU,Munster,4,6,u,Munster_4_6,3.65,NA,7.22,c,5,c,5,7.22,25,0,No,MUN-49
EU,Munster,4,7,u,Munster_4_7,3.75,NA,0,d,5,d,5,3.75,25,0,No,MUN-50
EU,Munster,4,8,u,Munster_4_8,5.2,NA,0,e,5,e,5,5.2,25,0,No,MUN-51
EU,Munster,4,10,u,Munster_4_10,3.14,NA,9.88,g,5,g,5,9.88,25,0,No,MUN-52
EU,Munster,5,1,u,Munster_5_1,15.6,NA,11.7,h,5,h,5,15.6,16.03,8.97,Yes,MUN-53
EU,Munster,5,2,u,Munster_5_2,6.69,NA,14.7,a,6,a,6,14.7,17.01,7.99,Yes,MUN-54
EU,Munster,5,3,u,Munster_5_3,8.62,NA,24.6,b,6,b,6,24.6,10.16,14.84,Yes,MUN-55
EU,Munster,5,6,u,Munster_5_6,6.62,NA,0,d,6,e,6,6.62,25,0,No,MUN-56
EU,Munster,5,4,u,Munster_5_4,8.77,NA,0,e,6,c,6,8.77,25,0,No,MUN-57
EU,Munster,5,8,u,Munster_5_8,9.58,NA,32.6,f,6,g,6,32.6,7.67,17.33,Yes,MUN-58
EU,Munster,5,9,u,Munster_5_9,9.41,NA,13.6,g,6,h,6,13.6,18.38,6.62,Yes,MUN-59
EU,Munster,36,3,r,Munster_36_3,10.9,NA,7.22,b,7,c,7,10.9,22.94,2.06,No,MUN-60
EU,Munster,36,5,r,Munster_36_5,12.7,NA,0,c,7,d,7,12.7,19.69,5.31,Yes,MUN-61
EU,Munster,36,7,r,Munster_36_7,5.63,NA,7.74,d,7,e,7,7.74,25,0,No,MUN-62
EU,Munster,36,10,r,Munster_36_10,7.06,NA,11.7,e,7,f,7,11.7,21.37,3.63,No,MUN-63
EU,Munster,36,11,r,Munster_36_11,8.89,NA,NA,f,7,NA,NA,8.89,25,0,No,MUN-64
EU,Munster,36,16,r,Munster_36_16,10.3,NA,11.1,h,7,h,7,11.1,22.52,2.48,No,MUN-65
EU,Munster,36,17,r,Munster_36_17,11.6,NA,12.1,a,8,a,8,12.1,20.66,4.34,No,MUN-66
EU,Munster,36,18,r,Munster_36_18,6.85,NA,11.1,b,8,b,8,11.1,22.52,2.48,No,MUN-67
EU,Munster,37,1,r,Munster_37_1,4.01,NA,8.52,c,8,c,8,8.52,25,0,No,MUN-68
