City,Population,Plant,Transect,Latitude,Longitude,Distance,Tissue,Plate,Notes,Qubit_conc,260_280,nanodrop_conc,HCN_Result,Locus.Li,Locus.Ac,Habitat
Toronto,79,12,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA,1,1,NA,Rural
Toronto,79,13,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA,0,0,NA,Rural
Toronto,79,14,B,43.43666174,-79.82504026,43.36108087,Stolon,8,NA,41.8,1.849,72.375,1,1,NA,Rural
Toronto,79,15,B,43.43666174,-79.82504026,43.36108087,Stolon,8,NA,21.8,1.851,36.34,0,0,NA,Rural
Toronto,79,16,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA,1,1,NA,Rural
Toronto,79,17,B,43.43666174,-79.82504026,43.36108087,Petiole/Stolon,8,NA,19.8,1.739,32.02,0,1,NA,Rural
Toronto,79,18,B,43.43666174,-79.82504026,43.36108087,Petiole/Stolon,8,NA,16.1,1.824,26.767,1,1,NA,Rural
Toronto,79,19,B,43.43666174,-79.82504026,43.36108087,Petiole/Stolon,8,NA,17.8,1.786,30.535,0,1,NA,Rural
Toronto,79,20,B,43.43666174,-79.82504026,43.36108087,Petiole/Stolon,8,NA,23.8,1.797,46.154,0,NA,NA,Rural
Toronto,80,1,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,NA,0,1.25,0.592,0,NA,NA,Rural
Toronto,80,2,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA,0,NA,NA,Rural
Toronto,80,3,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,NA,26.2,1.775,45.701,0,NA,1,Rural
Toronto,80,4,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,NA,NA,NA,0,NA,0,Rural
Toronto,80,5,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA,1,NA,1,Rural
Toronto,80,6,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA,1,NA,1,Rural
Toronto,80,7,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,NA,NA,NA,1,NA,1,Rural
Toronto,80,8,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA,1,NA,1,Rural
Toronto,80,9,B,43.4281789,-79.83364941,44.46925638,Stolon,NA,NA,5.26,1.714,11.165,1,NA,1,Rural
Toronto,80,10,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,NA,NA,NA,1,NA,1,Rural
Toronto,80,11,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA,0,NA,NA,Rural
Toronto,80,12,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,NA,NA,NA,1,NA,1,Rural
Toronto,80,13,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA,0,NA,1,Rural
Toronto,80,14,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA,0,NA,1,Rural
Toronto,80,15,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA,1,NA,1,Rural
Toronto,80,16,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,NA,12.3,1.822,21.596,1,NA,1,Rural
Toronto,80,17,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,NA,NA,NA,1,NA,1,Rural
Toronto,80,18,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,NA,30,1.748,63.96,1,NA,1,Rural
Toronto,80,19,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,NA,5.62,1.828,57.806,0,NA,1,Rural
Toronto,80,20,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,NA,NA,NA,1,NA,1,Rural
Toronto,81,1,B,43.41100034,-79.83634158,45.76323785,Petiole/Stolon,8,NA,6.14,1.74,15.914,1,1,NA,Rural
Toronto,81,2,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,NA,20.8,1.777,36.989,0,0,NA,Rural
Toronto,81,3,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,NA,41.2,1.824,69.551,0,0,NA,Rural
Toronto,81,4,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,NA,28.8,1.784,54.283,0,0,NA,Rural
Toronto,81,5,B,43.41100034,-79.83634158,45.76323785,Stolon,8,NA,13.9,1.741,27.193,1,1,NA,Rural
Toronto,81,6,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,NA,0,-1.538,2.289,1,1,NA,Rural
Toronto,81,7,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,NA,33.2,1.837,52.866,0,0,NA,Rural
Toronto,81,8,B,43.41100034,-79.83634158,45.76323785,Stolon,8,NA,16.2,1.772,30.082,0,0,NA,Rural
Toronto,81,9,B,43.41100034,-79.83634158,45.76323785,NA,NA,Tube empty,NA,NA,NA,0,0,NA,Rural
Toronto,81,10,B,43.41100034,-79.83634158,45.76323785,NA,NA,Tube empty,NA,NA,NA,0,0,NA,Rural
Toronto,81,11,B,43.41100034,-79.83634158,45.76323785,NA,NA,Tube empty,NA,NA,NA,0,0,NA,Rural
Toronto,81,12,B,43.41100034,-79.83634158,45.76323785,Stolon,8,NA,55.8,1.842,82.994,1,1,NA,Rural
Toronto,81,13,B,43.41100034,-79.83634158,45.76323785,NA,NA,Tube empty,NA,NA,NA,0,0,NA,Rural
Toronto,81,14,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,NA,12.1,1.846,32.374,0,1,NA,Rural
Toronto,81,15,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,NA,57.6,1.84,90.602,1,1,NA,Rural
Toronto,81,16,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,NA,0,1.607,5.065,1,1,NA,Rural
Toronto,81,17,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,NA,26.2,1.913,64.138,0,0,NA,Rural
Toronto,81,18,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,NA,93.8,1.834,162.28,0,0,NA,Rural
Toronto,81,19,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,NA,83.4,1.844,147.213,0,1,NA,Rural
Toronto,81,20,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,NA,20.4,1.808,31.257,0,0,NA,Rural
Toronto,82,1,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA,0,NA,1,Rural
Toronto,82,2,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,NA,10.6,1.811,18.586,1,NA,1,Rural
Toronto,82,3,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA,0,NA,1,Rural
Toronto,82,4,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA,0,NA,1,Rural
Toronto,82,5,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA,1,NA,1,Rural
Toronto,82,6,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,NA,36.6,1.841,55.127,1,NA,1,Rural
Toronto,82,7,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,NA,35.2,1.85,64.663,1,NA,1,Rural
Toronto,82,8,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA,0,NA,1,Rural
Toronto,82,9,B,43.40464167,-79.84302214,46.61916112,Leaf/Petiole/Stolon,8,NA,2.1,2.571,6.149,1,NA,1,Rural
Toronto,82,10,B,43.40464167,-79.84302214,46.61916112,Leaf/Petiole/Stolon,8,NA,9.62,1.817,18.895,1,NA,1,Rural
Toronto,82,11,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA,0,NA,1,Rural
Toronto,82,12,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,NA,98.6,1.824,187.779,0,NA,1,Rural
Toronto,82,13,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,NA,36.6,1.454,167.258,0,NA,0,Rural
Toronto,82,14,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA,1,NA,1,Rural
Toronto,82,15,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA,1,NA,1,Rural
Toronto,82,16,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,NA,0,1.636,3.989,0,NA,1,Rural
Toronto,82,17,B,43.40464167,-79.84302214,46.61916112,Leaf/Petiole/Stolon,8,NA,50.8,1.809,91.423,1,NA,1,Rural
Toronto,82,18,B,43.40464167,-79.84302214,46.61916112,Leaf,8,NA,35.2,1.836,61.892,1,NA,1,Rural
Toronto,82,19,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,NA,42,1.737,76.372,0,NA,1,Rural
Toronto,82,20,B,43.40464167,-79.84302214,46.61916112,Leaf/Petiole/Stolon,8,NA,0,1.714,5.298,1,NA,1,Rural
Toronto,83,1,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,NA,NA,NA,0,0,NA,Rural
Toronto,83,2,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,11.6,1.886,22.454,1,1,NA,Rural
Toronto,83,3,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,3.2,1.486,11.765,0,0,NA,Rural
Toronto,83,4,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,NA,NA,NA,0,0,NA,Rural
Toronto,83,5,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,41.8,1.768,71.108,0,0,NA,Rural
Toronto,83,6,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,NA,NA,NA,0,0,NA,Rural
Toronto,83,7,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,NA,NA,NA,0,0,NA,Rural
Toronto,83,8,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,NA,NA,NA,0,0,NA,Rural
Toronto,83,9,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,33.6,1.636,4.039,1,1,NA,Rural
Toronto,83,10,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole/Stolon,8,NA,23.2,1.712,61.339,1,1,NA,Rural
Toronto,83,11,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,53.2,1.698,163.295,0,1,NA,Rural
Toronto,83,12,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,35.4,1.836,58.204,0,0,NA,Rural
Toronto,83,13,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,25.2,1.826,52.602,1,1,NA,Rural
Toronto,83,14,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,49.6,2.071,77.718,0,0,NA,Rural
Toronto,83,15,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole/Stolon,8,NA,34,1.849,65.67,1,1,NA,Rural
Toronto,83,16,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,65,1.852,105.325,0,0,NA,Rural
Toronto,83,17,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole,8,NA,21.4,1.842,46.49,1,1,NA,Rural
Toronto,83,18,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole,8,NA,108,1.85,188.399,1,1,NA,Rural
Toronto,83,19,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole,8,NA,10.6,1.765,20.473,1,1,NA,Rural
Toronto,83,20,B,43.3983028,-79.85073545,47.54144406,NA,NA,No tube,NA,NA,NA,0,1,NA,Rural
Toronto,95,1,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole,9,NA,7.84,1.586,159.996,1,1,NA,Rural
Toronto,95,2,C,43.95298206,-78.9600189,47.19441734,Petiole/Stolon,9,NA,43.6,1.677,220.227,0,1,NA,Rural
Toronto,95,3,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,9.6,1.568,175.238,0,0,NA,Rural
Toronto,95,4,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,58.2,1.713,228.945,0,0,NA,Rural
Toronto,95,5,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,14,1.645,152.039,1,1,NA,Rural
Toronto,95,6,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole,9,NA,14.8,1.617,168.214,1,1,NA,Rural
Toronto,95,7,C,43.95298206,-78.9600189,47.19441734,Leaf,9,NA,7.2,1.595,106.017,1,1,NA,Rural
Toronto,95,8,C,43.95298206,-78.9600189,47.19441734,Leaf,9,NA,16.4,1.648,133.113,1,1,NA,Rural
Toronto,95,9,C,43.95298206,-78.9600189,47.19441734,Petiole/Stolon,9,NA,8.28,1.534,154.117,0,0,NA,Rural
Toronto,95,10,C,43.95298206,-78.9600189,47.19441734,Petiole/Stolon,9,NA,48,1.59,292.195,0,0,NA,Rural
Toronto,95,11,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,11.5,1.612,198.045,0,1,NA,Rural
Toronto,95,12,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,42.6,1.639,260.772,0,0,NA,Rural
Toronto,95,13,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,93.8,1.758,282.628,NA,NA,NA,Rural
Toronto,95,14,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Inf,9,NA,72.8,1.682,326.923,0,0,NA,Rural
Toronto,95,15,C,43.95298206,-78.9600189,47.19441734,Leaf,9,NA,47.4,1.671,172.838,1,1,NA,Rural
Toronto,95,16,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Inf,9,NA,0,1.609,63.435,0,1,NA,Rural
Toronto,95,17,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole,9,NA,46.4,1.584,232.342,1,1,NA,Rural
Toronto,95,18,C,43.95298206,-78.9600189,47.19441734,Petiole,9,NA,17.7,1.6,185.674,0,1,NA,Rural
Toronto,95,19,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,16.2,1.621,245.484,0,NA,NA,Rural
Toronto,95,20,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,22,1.65,136.534,1,1,NA,Rural
Toronto,96,1,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,NA,19.7,1.61,168.592,0,NA,1,Rural
Toronto,96,2,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,NA,12.3,1.644,125.325,0,NA,1,Rural
Toronto,96,3,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,NA,27.4,1.671,114.783,0,NA,1,Rural
Toronto,96,4,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole,9,NA,31.2,1.678,127.775,0,NA,0,Rural
Toronto,96,5,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,NA,17.1,1.623,77.576,0,NA,1,Rural
Toronto,96,6,C,43.95415941,-78.97423694,46.47891353,Leaf,9,NA,0,1.597,73.474,1,NA,1,Rural
Toronto,96,7,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,NA,0,1.587,76.587,0,NA,1,Rural
Toronto,96,8,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole,9,NA,3.4,1.556,106.373,0,NA,0,Rural
Toronto,96,9,C,43.95415941,-78.97423694,46.47891353,Leaf,9,NA,7.94,1.604,62.114,1,NA,1,Rural
Toronto,96,10,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,NA,0,1.541,75.167,0,NA,1,Rural
Toronto,96,11,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,NA,22.6,1.647,140.296,0,NA,0,Rural
Toronto,96,12,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,NA,4.98,1.586,65.855,0,NA,1,Rural
Toronto,96,13,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,NA,15.6,1.539,170.447,0,NA,0,Rural
Toronto,96,14,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole,9,NA,2.98,1.567,131.609,1,NA,1,Rural
Toronto,96,15,C,43.95415941,-78.97423694,46.47891353,Leaf,9,NA,0,1.543,96.712,1,NA,1,Rural
Toronto,96,16,C,43.95415941,-78.97423694,46.47891353,Leaf,9,NA,0,1.551,135.597,1,NA,1,Rural
Toronto,96,17,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,NA,5.36,1.568,90.693,0,NA,1,Rural
Toronto,96,18,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,NA,6.24,1.56,134.33,0,NA,0,Rural
Toronto,96,19,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,NA,22.4,1.617,147.059,1,NA,1,Rural
Toronto,96,20,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole,9,NA,4.5,1.553,72.04,0,NA,0,Rural
Toronto,115,1,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,NA,20.6,1.637,225.702,0,0,0,Suburban
Toronto,115,2,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,NA,10.1,1.583,126.802,1,1,1,Suburban
Toronto,115,3,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,NA,6.64,1.575,119.233,0,0,0,Suburban
Toronto,115,4,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole,9,NA,0,1.537,171.399,1,1,1,Suburban
Toronto,115,5,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,NA,37.4,1.652,188.369,1,1,1,Suburban
Toronto,115,6,C,43.83430312,-79.26242083,21.96157436,Leaf,9,NA,28.2,1.606,173.208,1,1,1,Suburban
Toronto,115,7,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,NA,9.02,1.573,135.701,0,1,0,Suburban
Toronto,115,8,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,NA,0,1.485,84.036,0,0,0,Suburban
Toronto,115,9,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,NA,17.4,1.394,236.36,1,1,1,Suburban
Toronto,115,10,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,NA,22,1.565,97.904,1,1,1,Suburban
Toronto,115,11,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,NA,44.6,1.572,182.554,1,1,1,Suburban
Toronto,115,12,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,NA,12.7,1.63,147.717,1,1,1,Suburban
Toronto,115,13,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole,9,NA,43.4,1.603,167.11,0,0,0,Suburban
Toronto,115,14,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,NA,18.4,1.56,104.332,0,NA,NA,Suburban
Toronto,115,15,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole,9,NA,67.4,1.622,239.696,1,1,1,Suburban
Toronto,115,16,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,NA,6.96,1.595,97.02,1,1,1,Suburban
Toronto,115,17,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,NA,27.2,1.661,107.961,1,1,1,Suburban
Toronto,115,18,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,NA,10.5,1.614,153.394,1,1,1,Suburban
Toronto,115,19,C,43.83430312,-79.26242083,21.96157436,NA,NA,No tube,NA,NA,NA,NA,NA,NA,Suburban
Toronto,115,20,C,43.83430312,-79.26242083,21.96157436,NA,NA,No tube,NA,NA,NA,NA,NA,NA,Suburban
Toronto,116,1,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,NA,60.2,1.622,223.433,0,NA,0,Suburban
Toronto,116,2,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,NA,8.02,1.591,115.687,1,NA,1,Suburban
Toronto,116,3,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,NA,21.8,1.639,138.684,1,NA,1,Suburban
Toronto,116,4,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,NA,15.6,1.63,195.865,0,NA,0,Suburban
Toronto,116,5,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,NA,8.12,1.552,150,0,NA,0,Suburban
Toronto,116,6,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,0,1.537,114.139,0,NA,0,Suburban
Toronto,116,7,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,35.8,1.656,169.726,0,NA,0,Suburban
Toronto,116,8,C,43.83251828,-79.27349158,21.41111605,Leaf,9,NA,10.5,1.654,118.836,0,NA,0,Suburban
Toronto,116,9,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,25,1.56,100.633,0,NA,0,Suburban
Toronto,116,10,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole,9,NA,4.98,1.868,149.096,0,NA,1,Suburban
Toronto,116,11,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,26,1.868,169.535,0,NA,0,Suburban
Toronto,116,12,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole,9,NA,17.9,1.589,140.828,1,NA,1,Suburban
Toronto,116,13,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,20.4,1.691,179.697,0,NA,0,Suburban
Toronto,116,14,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole,9,NA,5.22,1.745,85.735,1,NA,1,Suburban
Toronto,116,15,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,17.8,1.578,156.897,0,NA,1,Suburban
Toronto,116,16,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,25.6,1.673,159.859,0,NA,0,Suburban
Toronto,116,17,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,22.2,1.674,119.896,0,NA,1,Suburban
Toronto,116,18,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole,9,NA,15.4,1.685,147.122,1,NA,1,Suburban
Toronto,116,19,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,7.48,1.602,102.375,0,NA,1,Suburban
Toronto,116,20,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,8.94,1.513,110.49,0,NA,0,Suburban
Toronto,117,1,C,43.82853877,-79.28746333,20.57363502,Leaf,9,NA,16.6,1.634,179.015,0,0,NA,Suburban
Toronto,117,2,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,NA,10.9,1.72,72.417,0,0,NA,Suburban
Toronto,117,3,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,NA,13.8,1.664,61.213,0,1,NA,Suburban
Toronto,117,4,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,NA,15.8,1.65,127.832,0,1,NA,Suburban
Toronto,117,5,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,NA,13.7,1.684,115.78,0,0,NA,Suburban
Toronto,117,6,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole,9,NA,18.8,1.454,94.918,0,0,NA,Suburban
Toronto,117,7,C,43.82853877,-79.28746333,20.57363502,Leaf,9,NA,0,1.591,97.486,0,0,NA,Suburban
Toronto,117,8,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,NA,25.6,1.663,146.021,0,0,NA,Suburban
Toronto,117,9,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,NA,0,1.596,90.489,0,0,NA,Suburban
Toronto,117,10,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,NA,0,1.564,68.325,0,0,NA,Suburban
Toronto,117,11,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,NA,15.9,1.631,85.131,0,0,NA,Suburban
Toronto,117,12,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole,9,NA,9.12,1.652,70.153,0,1,NA,Suburban
Toronto,117,13,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole,9,NA,8.12,1.637,66.926,0,1,NA,Suburban
Toronto,117,14,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,NA,5.58,1.616,60.682,0,0,NA,Suburban
Toronto,117,15,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,NA,2.86,1.616,35.006,0,0,NA,Suburban
Toronto,117,16,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,NA,0,1.596,41.629,0,0,NA,Suburban
Toronto,117,17,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole,9,NA,41.4,1.711,123.52,0,0,NA,Suburban
Toronto,117,18,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,NA,7.18,1.714,66.955,0,0,NA,Suburban
Toronto,117,19,C,43.82853877,-79.28746333,20.57363502,NA,NA,Omitted,NA,NA,NA,0,0,NA,Suburban
Toronto,117,20,C,43.82853877,-79.28746333,20.57363502,NA,NA,Omitted,NA,NA,NA,0,0,NA,Suburban
Toronto,118,1,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,6.78,1.852,12.634,0,NA,1,Suburban
Toronto,118,2,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole,10,NA,6.14,1.73,12.154,0,NA,0,Suburban
Toronto,118,3,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,0,2.333,2.328,0,NA,0,Suburban
Toronto,118,4,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,24.2,1.822,36.348,0,NA,1,Suburban
Toronto,118,5,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,9.34,1.863,15.071,0,NA,0,Suburban
Toronto,118,6,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,NA,6.7,1.761,13.815,0,NA,1,Suburban
Toronto,118,7,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,NA,43.6,1.514,140.291,0,NA,0,Suburban
Toronto,118,8,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,NA,48.4,1.654,85.982,0,NA,0,Suburban
Toronto,118,9,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,162,1.867,272.851,1,NA,1,Suburban
Toronto,118,10,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,20,1.844,33.371,0,NA,0,Suburban
Toronto,118,11,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,5.42,1.612,8.874,0,NA,1,Suburban
Toronto,118,12,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,7.84,1.763,15.036,0,NA,1,Suburban
Toronto,118,13,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,NA,105,1.817,191.963,0,NA,0,Suburban
Toronto,118,14,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,59.4,1.785,107.159,0,NA,1,Suburban
Toronto,118,15,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,16,1.732,27.273,0,NA,0,Suburban
Toronto,118,16,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,10.9,1.677,17.981,0,NA,1,Suburban
Toronto,118,17,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,NA,38.4,1.806,59.363,1,NA,1,Suburban
