City,Population,Plant,Transect,Latitude,Longitude,Distance,Tissue,Plate,Notes,Qubit_conc,260_280,nanodrop_conc
Toronto,115,3,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,NA,6.64,1.575,119.233
Toronto,115,4,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole,9,NA,0,1.537,171.399
Toronto,115,5,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,NA,37.4,1.652,188.369
Toronto,115,6,C,43.83430312,-79.26242083,21.96157436,Leaf,9,NA,28.2,1.606,173.208
Toronto,115,7,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,NA,9.02,1.573,135.701
Toronto,115,8,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,NA,0,1.485,84.036
Toronto,115,9,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,NA,17.4,1.394,236.36
Toronto,115,10,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,NA,22,1.565,97.904
Toronto,115,11,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,NA,44.6,1.572,182.554
Toronto,115,12,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,NA,12.7,1.63,147.717
Toronto,115,13,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole,9,NA,43.4,1.603,167.11
Toronto,115,14,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,NA,18.4,1.56,104.332
Toronto,115,15,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole,9,NA,67.4,1.622,239.696
Toronto,115,16,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,NA,6.96,1.595,97.02
Toronto,115,17,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,NA,27.2,1.661,107.961
Toronto,115,18,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,NA,10.5,1.614,153.394
Toronto,115,19,C,43.83430312,-79.26242083,21.96157436,NA,NA,No tube,NA,NA,NA
Toronto,115,20,C,43.83430312,-79.26242083,21.96157436,NA,NA,No tube,NA,NA,NA
Toronto,116,1,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,NA,60.2,1.622,223.433
Toronto,116,2,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,NA,8.02,1.591,115.687
Toronto,116,3,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,NA,21.8,1.639,138.684
Toronto,116,4,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,NA,15.6,1.63,195.865
Toronto,116,5,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,NA,8.12,1.552,150
Toronto,116,6,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,0,1.537,114.139
Toronto,116,7,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,35.8,1.656,169.726
Toronto,116,8,C,43.83251828,-79.27349158,21.41111605,Leaf,9,NA,10.5,1.654,118.836
Toronto,116,9,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,25,1.56,100.633
Toronto,116,10,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole,9,NA,4.98,1.868,149.096
Toronto,116,11,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,26,1.868,169.535
Toronto,116,12,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole,9,NA,17.9,1.589,140.828
Toronto,116,13,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,20.4,1.691,179.697
Toronto,116,14,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole,9,NA,5.22,1.745,85.735
Toronto,116,15,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,17.8,1.578,156.897
Toronto,116,16,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,25.6,1.673,159.859
Toronto,116,17,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,22.2,1.674,119.896
Toronto,116,18,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole,9,NA,15.4,1.685,147.122
Toronto,116,19,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,7.48,1.602,102.375
Toronto,116,20,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,NA,8.94,1.513,110.49
Toronto,117,1,C,43.82853877,-79.28746333,20.57363502,Leaf,9,NA,16.6,1.634,179.015
Toronto,117,2,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,NA,10.9,1.72,72.417
Toronto,117,3,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,NA,13.8,1.664,61.213
Toronto,117,4,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,NA,15.8,1.65,127.832
Toronto,117,5,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,NA,13.7,1.684,115.78
Toronto,117,6,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole,9,NA,18.8,1.454,94.918
Toronto,117,7,C,43.82853877,-79.28746333,20.57363502,Leaf,9,NA,0,1.591,97.486
Toronto,117,8,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,NA,25.6,1.663,146.021
Toronto,117,9,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,NA,0,1.596,90.489
Toronto,117,10,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,NA,0,1.564,68.325
Toronto,117,11,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,NA,15.9,1.631,85.131
Toronto,117,12,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole,9,NA,9.12,1.652,70.153
Toronto,117,13,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole,9,NA,8.12,1.637,66.926
Toronto,117,14,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,NA,5.58,1.616,60.682
Toronto,117,15,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,NA,2.86,1.616,35.006
Toronto,117,16,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,NA,0,1.596,41.629
Toronto,117,17,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole,9,NA,41.4,1.711,123.52
Toronto,117,18,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,NA,7.18,1.714,66.955
Toronto,117,19,C,43.82853877,-79.28746333,20.57363502,NA,NA,Omitted,NA,NA,NA
Toronto,117,20,C,43.82853877,-79.28746333,20.57363502,NA,NA,Omitted,NA,NA,NA
Toronto,118,1,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,6.78,1.852,12.634
Toronto,118,2,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole,10,NA,6.14,1.73,12.154
Toronto,118,3,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,0,2.333,2.328
Toronto,118,4,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,24.2,1.822,36.348
Toronto,118,5,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,9.34,1.863,15.071
Toronto,118,6,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,NA,6.7,1.761,13.815
Toronto,118,7,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,NA,43.6,1.514,140.291
Toronto,118,8,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,NA,48.4,1.654,85.982
Toronto,118,9,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,162,1.867,272.851
Toronto,118,10,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,20,1.844,33.371
Toronto,118,11,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,5.42,1.612,8.874
Toronto,118,12,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,7.84,1.763,15.036
Toronto,118,13,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,NA,105,1.817,191.963
Toronto,118,14,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,59.4,1.785,107.159
Toronto,118,15,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,16,1.732,27.273
Toronto,118,16,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,10.9,1.677,17.981
Toronto,118,17,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,NA,38.4,1.806,59.363
Toronto,118,18,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,31.6,1.817,54.569
Toronto,118,19,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,15.2,1.71,32.489
Toronto,118,20,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,NA,0,1.659,8.57
Toronto,119,1,C,43.82545532,-79.31859168,19.47303486,Leaf,10,NA,9.2,1.737,15.562
Toronto,119,2,C,43.82545532,-79.31859168,19.47303486,Leaf,10,NA,24.2,1.767,53.728
Toronto,119,3,C,43.82545532,-79.31859168,19.47303486,Leaf/Petiole,10,NA,13.4,1.81,24.876
Toronto,119,4,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,NA,23.8,1.7,47.591
Toronto,119,5,C,43.82545532,-79.31859168,19.47303486,Leaf,10,NA,15.4,1.867,26.053
Toronto,119,6,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,NA,15,1.817,24.531
Toronto,119,7,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,NA,15,1.791,32.334
Toronto,119,8,C,43.82545532,-79.31859168,19.47303486,Leaf/Petiole,10,NA,12.2,1.806,22.033
Toronto,119,9,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,NA,45.6,1.825,75.653
Toronto,119,10,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,NA,10.3,1.838,17.483
Toronto,119,11,C,43.82545532,-79.31859168,19.47303486,Leaf/Petiole,10,NA,0,1.414,4.9
Toronto,119,12,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,NA,14.3,1.35,25.292
Toronto,119,13,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,NA,156,1.829,259.894
Toronto,119,14,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,NA,9.14,2.321,28.954
Toronto,119,15,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,NA,20,1.814,46.814
Toronto,119,16,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,NA,16.2,1.827,27.689
Toronto,119,17,C,43.82545532,-79.31859168,19.47303486,Leaf/Petiole/Stolon,10,NA,11.6,1.775,28.533
Toronto,119,18,C,43.82545532,-79.31859168,19.47303486,Leaf/Petiole/Stolon,10,NA,49.2,1.851,83.633
Toronto,119,19,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,NA,33,1.847,51.611
Toronto,119,20,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,NA,8.94,1.799,32.193
