Sample	total_reads	mapped_reads	mapped_reads_pct	forward_strand	forward_strand_pct	reverse_strand	reverse_strand_pct	failed_qc	failed_qc_pct	duplicates	duplicates_pct	paired_end	paired_end_pct	both_mapped	both_mapped_pct	read_1	read_2	singletons	singletons_pct
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_36_6	7707852.0	7627939.0	98.9632	3892146.0	50.4959	3815706.0	49.5041	0.0	0.0	1129066.0	14.6483	7650694.0	99.2584	7583837.0	99.1261	3825031.0	3825663.0	5275.0	0.068948
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_36_9	7988686.0	7771087.0	97.2762	4094593.0	51.2549	3894093.0	48.7451	0.0	0.0	1315930.0	16.4724	7766565.0	97.2196	7668275.0	98.7344	3883536.0	3883029.0	21196.0	0.272913
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_38_10	7126710.0	6815379.0	95.6315	3716409.0	52.1476	3410301.0	47.8524	0.0	0.0	1037759.0	14.5615	6974546.0	97.8649	6740126.0	96.6389	3486564.0	3487982.0	8180.0	0.117284
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_38_12	8381018.0	8156735.0	97.3239	4299668.0	51.3025	4081350.0	48.6975	0.0	0.0	1176007.0	14.0318	8181809.0	97.6231	8091862.0	98.9006	4090724.0	4091085.0	8698.0	0.106309
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_38_14	7465988.0	7318210.0	98.0206	3804636.0	50.9596	3661352.0	49.0404	0.0	0.0	1020002.0	13.662	7411113.0	99.265	7272592.0	98.1309	3704952.0	3706161.0	6474.0	0.0873553
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_38_15	4447403.0	4329038.0	97.3386	2282451.0	51.321	2164952.0	48.679	0.0	0.0	599408.0	13.4777	4350048.0	97.811	4303709.0	98.9347	2174744.0	2175304.0	2078.0	0.0477696
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_38_19	7936261.0	7867321.0	99.1313	3999437.0	50.3945	3936824.0	49.6055	0.0	0.0	1123600.0	14.1578	7871421.0	99.183	7798847.0	99.078	3935265.0	3936156.0	9151.0	0.116256
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_38_3	8589553.0	8281248.0	96.4107	4443332.0	51.7295	4146221.0	48.2705	0.0	0.0	1456445.0	16.956	8394636.0	97.7308	8142256.0	96.9936	4195639.0	4198997.0	16306.0	0.194243
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_38_4	7356603.0	6620371.0	89.9922	4039000.0	54.9031	3317603.0	45.0969	0.0	0.0	1300190.0	17.6738	7080105.0	96.2415	6473383.0	91.4306	3539447.0	3540658.0	15638.0	0.220872
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_38_5	8293869.0	8122810.0	97.9375	4230186.0	51.0038	4063683.0	48.9962	0.0	0.0	1153974.0	13.9136	8201596.0	98.8875	8053720.0	98.197	4100198.0	4101398.0	7380.0	0.0899825
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_38_9	8393415.0	7919634.0	94.3553	4428257.0	52.7587	3965158.0	47.2413	0.0	0.0	1231883.0	14.6768	8241222.0	98.1868	7817728.0	94.8613	4120572.0	4120650.0	12727.0	0.154431
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_39_1	7681181.0	7440992.0	96.873	3955532.0	51.4964	3725649.0	48.5036	0.0	0.0	1202372.0	15.6535	7504444.0	97.6991	7364227.0	98.1315	3752057.0	3752387.0	11755.0	0.156641
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_39_10	5060612.0	4699526.0	92.8648	2707007.0	53.4917	2353605.0	46.5083	0.0	0.0	733573.0	14.4957	4759643.0	94.0527	4655368.0	97.8092	2379640.0	2380003.0	10496.0	0.220521
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_39_13	4332878.0	3920384.0	90.4799	2372376.0	54.7529	1960502.0	45.2471	0.0	0.0	564538.0	13.0292	3980640.0	91.8706	3894426.0	97.8342	1990323.0	1990317.0	2509.0	0.0630301
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_39_15	5774352.0	5191874.0	89.9127	3170070.0	54.8991	2604282.0	45.1009	0.0	0.0	914231.0	15.8326	5212288.0	90.2662	5102819.0	97.8998	2606869.0	2605419.0	20083.0	0.385301
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_39_16	7236964.0	6918798.0	95.6036	3771341.0	52.1122	3465623.0	47.8878	0.0	0.0	1110640.0	15.3468	7014840.0	96.9307	6860808.0	97.8042	3507108.0	3507732.0	12512.0	0.178365
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_39_17	5338385.0	4916183.0	92.0912	2874255.0	53.8413	2464130.0	46.1587	0.0	0.0	819605.0	15.3531	5244026.0	98.2324	4862493.0	92.7244	2622008.0	2622018.0	12534.0	0.239015
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_39_20	8771948.0	8593085.0	97.961	4467108.0	50.9249	4304840.0	49.0751	0.0	0.0	1499219.0	17.0911	8644592.0	98.5481	8502718.0	98.3588	4321954.0	4322638.0	19149.0	0.221514
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_39_4	6678581.0	6507677.0	97.441	3422980.0	51.2531	3255601.0	48.7469	0.0	0.0	946688.0	14.175	6570177.0	98.3768	6466959.0	98.429	3284515.0	3285662.0	5915.0	0.090028
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_39_7	7184825.0	6804561.0	94.7074	3781172.0	52.6272	3403653.0	47.3728	0.0	0.0	998168.0	13.8927	7048228.0	98.0988	6754435.0	95.8317	3523563.0	3524665.0	5305.0	0.0752671
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_3_1	8572883.0	8380432.0	97.7551	4376557.0	51.0512	4196326.0	48.9488	0.0	0.0	1222741.0	14.2629	8429188.0	98.3238	8312194.0	98.612	4214586.0	4214602.0	13493.0	0.160075
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_3_11	6835473.0	6701998.0	98.0473	3478352.0	50.8868	3357121.0	49.1132	0.0	0.0	985036.0	14.4106	6748915.0	98.7337	6643170.0	98.4332	3374578.0	3374337.0	15938.0	0.236156
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_3_15	6514337.0	6408659.0	98.3778	3308548.0	50.7887	3205789.0	49.2113	0.0	0.0	807083.0	12.3893	6445169.0	98.9382	6370587.0	98.8428	3222304.0	3222865.0	4841.0	0.0751105
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_3_19	6477930.0	6277850.0	96.9114	3331790.0	51.4329	3146140.0	48.5671	0.0	0.0	961260.0	14.839	6335986.0	97.8088	6215610.0	98.1001	3168027.0	3167959.0	16765.0	0.2646
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_3_3	7443391.0	7069958.0	94.983	3905522.0	52.4697	3537869.0	47.5303	0.0	0.0	1017908.0	13.6753	7126903.0	95.7481	7023200.0	98.5449	3563369.0	3563534.0	8408.0	0.117976
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_3_4	6880651.0	6651746.0	96.6732	3549145.0	51.5815	3331506.0	48.4185	0.0	0.0	1006391.0	14.6264	6694743.0	97.2981	6593212.0	98.4834	3347210.0	3347533.0	14798.0	0.221039
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_3_5	7244284.0	7096231.0	97.9563	3690802.0	50.9478	3553482.0	49.0522	0.0	0.0	1107187.0	15.2836	7104546.0	98.0711	7036403.0	99.0409	3552382.0	3552164.0	12864.0	0.181067
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_3_8	7145346.0	6909661.0	96.7016	3684220.0	51.5611	3461126.0	48.4389	0.0	0.0	1118716.0	15.6566	6912613.0	96.7429	6835260.0	98.881	3456171.0	3456442.0	14669.0	0.212206
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_3_9	9655469.0	9482766.0	98.2113	4908952.0	50.8412	4746517.0	49.1588	0.0	0.0	1352421.0	14.0068	9472239.0	98.1023	9391839.0	99.1512	4735849.0	4736390.0	14079.0	0.148634
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_40_10	8947844.0	8781510.0	98.1411	4555407.0	50.9107	4392437.0	49.0893	0.0	0.0	1460815.0	16.3259	8838593.0	98.779	8735775.0	98.8367	4418278.0	4420315.0	5338.0	0.0603942
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_40_13	6066246.0	5252635.0	86.5879	3432015.0	56.5756	2634231.0	43.4244	0.0	0.0	904077.0	14.9034	5791580.0	95.4722	5181210.0	89.4611	2895984.0	2895596.0	17128.0	0.29574
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_40_14	6990071.0	6724612.0	96.2023	3616041.0	51.7311	3374030.0	48.2689	0.0	0.0	1197629.0	17.1333	6791902.0	97.165	6643447.0	97.8142	3396332.0	3395570.0	23132.0	0.340582
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_40_16	9435926.0	9170817.0	97.1904	4849050.0	51.3892	4586876.0	48.6108	0.0	0.0	1449109.0	15.3574	9230455.0	97.8225	9123738.0	98.8439	4614814.0	4615641.0	5212.0	0.0564653
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_40_19	3905043.0	3596802.0	92.1066	2106362.0	53.9395	1798681.0	46.0605	0.0	0.0	511863.0	13.1077	3663529.0	93.8153	3580827.0	97.7426	1831462.0	1832067.0	2144.0	0.0585228
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_40_4	7452292.0	7343036.0	98.5339	3773961.0	50.6416	3678331.0	49.3584	0.0	0.0	1186981.0	15.9277	7375572.0	98.9705	7275331.0	98.6409	3688027.0	3687545.0	15557.0	0.210926
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_40_5	8291254.0	8164696.0	98.4736	4201594.0	50.675	4089660.0	49.325	0.0	0.0	1581048.0	19.0689	8183136.0	98.696	8084641.0	98.7964	4090993.0	4092143.0	15852.0	0.193715
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_40_9	1899283.0	1760879.0	92.7128	1018532.0	53.6272	880751.0	46.3728	0.0	0.0	213931.0	11.2638	1849868.0	97.3982	1753658.0	94.7991	924849.0	925019.0	740.0	0.0400029
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_43_11	6528970.0	6358130.0	97.3834	3348454.0	51.2861	3180516.0	48.7139	0.0	0.0	863472.0	13.2252	6424769.0	98.404	6321566.0	98.3937	3212321.0	3212448.0	3734.0	0.0581188
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_43_12	7397811.0	7264286.0	98.1951	3757669.0	50.7943	3640142.0	49.2057	0.0	0.0	1138491.0	15.3896	7318096.0	98.9224	7196168.0	98.3339	3659028.0	3659068.0	16522.0	0.225769
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_43_13	7770144.0	7585262.0	97.6206	3972479.0	51.1249	3797665.0	48.8751	0.0	0.0	1088950.0	14.0145	7612940.0	97.9768	7518513.0	98.7597	3806604.0	3806336.0	12387.0	0.16271
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_43_19	8633917.0	8429431.0	97.6316	4414043.0	51.1245	4219874.0	48.8755	0.0	0.0	1152604.0	13.3497	8464477.0	98.0375	8354854.0	98.7049	4232223.0	4232254.0	14350.0	0.169532
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_43_20	8269522.0	7993386.0	96.6608	4269989.0	51.6353	3999533.0	48.3647	0.0	0.0	1096927.0	13.2647	8089115.0	97.8184	7942698.0	98.1899	4044529.0	4044586.0	8865.0	0.109592
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_43_4	7195603.0	7024490.0	97.622	3673709.0	51.0549	3521894.0	48.9451	0.0	0.0	1173671.0	16.3109	7059679.0	98.111	6950814.0	98.4579	3529854.0	3529825.0	19864.0	0.281373
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_43_5	7487503.0	7367558.0	98.3981	3789300.0	50.6083	3698203.0	49.3917	0.0	0.0	1382089.0	18.4586	7381471.0	98.5839	7236390.0	98.0345	3691767.0	3689704.0	35549.0	0.481598
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_43_6	8726203.0	8614042.0	98.7147	4407206.0	50.5054	4318997.0	49.4946	0.0	0.0	1523977.0	17.4644	8623340.0	98.8212	8507319.0	98.6546	4312300.0	4311040.0	28504.0	0.330545
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_43_7	8333692.0	8136218.0	97.6304	4259248.0	51.1088	4074444.0	48.8912	0.0	0.0	1349753.0	16.1963	8278942.0	99.343	8071863.0	97.4987	4138959.0	4139983.0	17430.0	0.210534
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_43_8	6869073.0	6699557.0	97.5322	3512491.0	51.1349	3356582.0	48.8651	0.0	0.0	1053417.0	15.3357	6743791.0	98.1761	6620651.0	98.174	3372516.0	3371275.0	17312.0	0.25671
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_44_11	7308584.0	6731374.0	92.1023	3935055.0	53.8415	3373529.0	46.1584	0.0	0.0	1067658.0	14.6083	7185442.0	98.3151	6663187.0	92.7318	3592394.0	3593048.0	19223.0	0.267527
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_44_12	6531556.0	6338044.0	97.0373	3352075.0	51.3212	3179481.0	48.6788	0.0	0.0	1098364.0	16.8163	6369598.0	97.5204	6237335.0	97.9235	3184942.0	3184656.0	22783.0	0.357683
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_44_13	8074456.0	7876711.0	97.551	4127225.0	51.1146	3947231.0	48.8854	0.0	0.0	1321230.0	16.3631	7914883.0	98.0237	7761348.0	98.0602	3957352.0	3957531.0	22424.0	0.283314
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_44_14	6601838.0	6197700.0	93.8784	3498108.0	52.9869	3103730.0	47.0131	0.0	0.0	1011700.0	15.3245	6526130.0	98.8532	6152997.0	94.2825	3262718.0	3263412.0	13219.0	0.202555
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_44_16	8043822.0	7887868.0	98.0612	4091288.0	50.8625	3952534.0	49.1375	0.0	0.0	1267503.0	15.7575	7975262.0	99.1477	7806320.0	97.8817	3988201.0	3987061.0	18941.0	0.237497
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_44_17	7170522.0	6966665.0	97.157	3678992.0	51.3072	3491530.0	48.6928	0.0	0.0	1133515.0	15.808	7111735.0	99.1802	6903088.0	97.0662	3556110.0	3555625.0	18857.0	0.265153
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_44_18	8241318.0	7953032.0	96.5019	4253865.0	51.6163	3987453.0	48.3837	0.0	0.0	1419884.0	17.2288	8126735.0	98.6096	7833142.0	96.3873	4063453.0	4063282.0	26001.0	0.319944
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sapporo_44_7	6844362.0	6680998.0	97.6132	3492647.0	51.0296	3351715.0	48.9705	0.0	0.0	1174522.0	17.1604	6712931.0	98.0797	6575819.0	97.9575	3356805.0	3356126.0	25732.0	0.38332
home | santang3 | scratch | glue | results | qc | bamtools_stats | Shanghai_10_7	8330714.0	7691750.0	92.33	4476712.0	53.7374	3854002.0	46.2626	0.0	0.0	1252542.0	15.0352	8245645.0	98.9789	7601017.0	92.1822	4123063.0	4122582.0	18657.0	0.226265
home | santang3 | scratch | glue | results | qc | bamtools_stats | Shanghai_11_10	8009610.0	4305848.0	53.7585	5847654.0	73.008	2161956.0	26.992	0.0	0.0	667124.0	8.32905	7846672.0	97.9657	4200143.0	53.5277	3923014.0	3923658.0	19533.0	0.248934
home | santang3 | scratch | glue | results | qc | bamtools_stats | Shanghai_1_14	8354090.0	6947821.0	83.1667	4869843.0	58.2929	3484247.0	41.7071	0.0	0.0	1132271.0	13.5535	8292131.0	99.2583	6874369.0	82.9023	4146553.0	4145578.0	23566.0	0.284197
home | santang3 | scratch | glue | results | qc | bamtools_stats | Shanghai_2_17	9458668.0	8369436.0	88.4843	5266981.0	55.6842	4191687.0	44.3158	0.0	0.0	1257638.0	13.2961	9396199.0	99.3396	8298032.0	88.3126	4698232.0	4697967.0	17938.0	0.190907
home | santang3 | scratch | glue | results | qc | bamtools_stats | Shanghai_3_4	8358059.0	1287993.0	15.4102	7709717.0	92.2429	648342.0	7.75709	0.0	0.0	183395.0	2.19423	8295259.0	99.2486	1269039.0	15.2984	4147597.0	4147662.0	9751.0	0.117549
home | santang3 | scratch | glue | results | qc | bamtools_stats | Shanghai_8_2	8296407.0	7633751.0	92.0127	4472286.0	53.9063	3824121.0	46.0937	0.0	0.0	1169338.0	14.0945	8191892.0	98.7402	7524364.0	91.8514	4095940.0	4095952.0	18415.0	0.224795
home | santang3 | scratch | glue | results | qc | bamtools_stats | Stockholm_1_6	8827381.0	8695138.0	98.5019	4470433.0	50.6428	4356948.0	49.3572	0.0	0.0	1394429.0	15.7966	8753044.0	99.1579	8603476.0	98.2912	4368541.0	4384503.0	20892.0	0.238683
home | santang3 | scratch | glue | results | qc | bamtools_stats | Stockholm_42_6	9920148.0	9842136.0	99.2136	4993750.0	50.3395	4926398.0	49.6605	0.0	0.0	1567941.0	15.8056	9863988.0	99.4339	9777560.0	99.1238	4919818.0	4944170.0	13843.0	0.140339
home | santang3 | scratch | glue | results | qc | bamtools_stats | Stockholm_43_12	8282477.0	8209735.0	99.1217	4171326.0	50.3633	4111151.0	49.6367	0.0	0.0	1224275.0	14.7815	8247631.0	99.5793	8164993.0	98.998	4117495.0	4130136.0	13128.0	0.159173
home | santang3 | scratch | glue | results | qc | bamtools_stats | Stockholm_44_17	8918193.0	8770347.0	98.3422	4525335.0	50.7427	4392858.0	49.2573	0.0	0.0	1393808.0	15.6288	8856462.0	99.3078	8697665.0	98.207	4421456.0	4435006.0	15462.0	0.174584
home | santang3 | scratch | glue | results | qc | bamtools_stats | Stockholm_4_18	10208689.0	9969065.0	97.6527	5215419.0	51.088	4993270.0	48.912	0.0	0.0	1751351.0	17.1555	10075764.0	98.6979	9875887.0	98.0163	5035092.0	5040672.0	21652.0	0.214892
home | santang3 | scratch | glue | results | qc | bamtools_stats | Stockholm_5_4	6455601.0	6381751.0	98.856	3255349.0	50.4267	3200252.0	49.5733	0.0	0.0	1063648.0	16.4764	6394697.0	99.0566	6303082.0	98.5673	3195173.0	3199524.0	20257.0	0.316778
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sydney_1_9	9082677.0	8905095.0	98.0448	4624656.0	50.9173	4458021.0	49.0827	0.0	0.0	1361497.0	14.99	9026967.0	99.3866	8844361.0	97.9771	4512585.0	4514382.0	14456.0	0.160142
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sydney_2_9	9428735.0	596451.0	6.32589	9127929.0	96.8097	300806.0	3.19031	0.0	0.0	78214.0	0.829528	9305611.0	98.6942	587599.0	6.31446	4652571.0	4653040.0	7045.0	0.075707
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sydney_37_7	9506732.0	1288274.0	13.5512	8856616.0	93.1615	650116.0	6.83848	0.0	0.0	189572.0	1.99408	9355449.0	98.4087	1262986.0	13.5	4677655.0	4677794.0	13237.0	0.14149
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sydney_39_3	11119759.0	375290.0	3.37498	10929774.0	98.2915	189985.0	1.70854	0.0	0.0	48856.0	0.439362	11004577.0	98.9642	367680.0	3.34116	5502140.0	5502437.0	6318.0	0.0574125
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sydney_40_1	10312763.0	404053.0	3.91799	10107976.0	98.0142	204787.0	1.98576	0.0	0.0	50395.0	0.488666	10204416.0	98.9494	396158.0	3.88222	5102050.0	5102366.0	6831.0	0.0669416
home | santang3 | scratch | glue | results | qc | bamtools_stats | Sydney_4_2	9876605.0	1699855.0	17.2109	9021665.0	91.3438	854940.0	8.65621	0.0	0.0	281928.0	2.8545	9814109.0	99.3672	1674982.0	17.0671	4907202.0	4906907.0	10637.0	0.108385
home | santang3 | scratch | glue | results | qc | bamtools_stats | Talca_13_15	9818274.0	9185275.0	93.5528	5216409.0	53.1296	4601865.0	46.8704	0.0	0.0	1425637.0	14.5202	9664557.0	98.4344	9102642.0	94.1858	4832512.0	4832045.0	22191.0	0.229612
home | santang3 | scratch | glue | results | qc | bamtools_stats | Talca_1_13	9876407.0	7563751.0	76.584	6085405.0	61.6156	3791002.0	38.3844	0.0	0.0	1239895.0	12.5541	9801347.0	99.24	7484678.0	76.3638	4901045.0	4900302.0	21058.0	0.214848
home | santang3 | scratch | glue | results | qc | bamtools_stats | Talca_20_5	6076513.0	4299967.0	70.7637	3925617.0	64.6031	2150896.0	35.3969	0.0	0.0	636145.0	10.4689	5976450.0	98.3533	4276866.0	71.562	2987891.0	2988559.0	3546.0	0.0593329
home | santang3 | scratch | glue | results | qc | bamtools_stats | Talca_27_20	2960654.0	2511447.0	84.8274	1704524.0	57.5725	1256130.0	42.4275	0.0	0.0	324868.0	10.9728	2848519.0	96.2125	2502380.0	87.8485	1424236.0	1424283.0	1109.0	0.0389325
home | santang3 | scratch | glue | results | qc | bamtools_stats | Talca_34_4	10475250.0	8740627.0	83.4408	6093360.0	58.1691	4381890.0	41.8309	0.0	0.0	1647118.0	15.7239	10313919.0	98.4599	8588960.0	83.2754	5156764.0	5157155.0	26969.0	0.261482
home | santang3 | scratch | glue | results | qc | bamtools_stats | Talca_4_3	9544033.0	6940899.0	72.725	6067736.0	63.5762	3476297.0	36.4238	0.0	0.0	1068378.0	11.1942	9486439.0	99.3965	6889046.0	72.6199	4743546.0	4742893.0	13103.0	0.138123
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tampa_12_8	9635027.0	9445806.0	98.0361	4906769.0	50.9264	4728258.0	49.0736	0.0	0.0	1515809.0	15.7323	9545359.0	99.0694	9389078.0	98.3628	4772199.0	4773160.0	11173.0	0.117052
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tampa_13_7	8250332.0	7830770.0	94.9146	4335048.0	52.5439	3915284.0	47.4561	0.0	0.0	1025671.0	12.4319	8098111.0	98.155	7800844.0	96.3292	4048863.0	4049248.0	2098.0	0.0259073
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tampa_14_11	6952248.0	6650038.0	95.6531	3623509.0	52.12	3328739.0	47.88	0.0	0.0	1139703.0	16.3933	6864349.0	98.7357	6601136.0	96.1655	3431584.0	3432765.0	9790.0	0.142621
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tampa_4_5	7873936.0	7605764.0	96.5942	4069567.0	51.684	3804369.0	48.316	0.0	0.0	1142509.0	14.51	7797532.0	99.0297	7574824.0	97.1439	3898331.0	3899201.0	5048.0	0.0647384
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tampa_5_11	10650979.0	10360440.0	97.2722	5468574.0	51.3434	5182405.0	48.6566	0.0	0.0	1641694.0	15.4135	10548084.0	99.0339	10319400.0	97.832	5273464.0	5274620.0	7848.0	0.0744021
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tampa_7_12	10926649.0	10424255.0	95.4021	5713306.0	52.2878	5213343.0	47.7122	0.0	0.0	1570517.0	14.3733	10605379.0	97.0598	10382542.0	97.8988	5301874.0	5303505.0	6085.0	0.0573765
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_1_1	11768974.0	10020915.0	85.1469	6751281.0	57.3651	5017693.0	42.6349	0.0	0.0	1509636.0	12.8273	11685866.0	99.2938	9941549.0	85.0733	5843417.0	5842449.0	18489.0	0.158217
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_1_10	9589177.0	8062815.0	84.0825	5546980.0	57.8463	4042197.0	42.1537	0.0	0.0	1230435.0	12.8315	9485816.0	98.9221	7983829.0	84.166	4743454.0	4742362.0	26299.0	0.277246
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_1_2	9445964.0	8884929.0	94.0606	4987553.0	52.8009	4458411.0	47.1991	0.0	0.0	1720565.0	18.2148	9346645.0	98.9486	8758373.0	93.7061	4674935.0	4671710.0	38561.0	0.412565
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_1_3	281907.0	245991.0	87.2596	158522.0	56.232	123385.0	43.768	0.0	0.0	9873.0	3.50222	278392.0	98.7531	242777.0	87.2069	139206.0	139186.0	798.0	0.286646
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_1_4	8457617.0	8116231.0	95.9636	4392196.0	51.9318	4065421.0	48.0682	0.0	0.0	1257437.0	14.8675	8404705.0	99.3744	8058732.0	95.8836	4202898.0	4201807.0	17230.0	0.205004
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_1_5	291768.0	248189.0	85.0638	167424.0	57.3826	124344.0	42.6174	0.0	0.0	10491.0	3.59566	287771.0	98.6301	245242.0	85.2212	143863.0	143908.0	538.0	0.186954
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_1_6	11512610.0	8126529.0	70.5881	7440572.0	64.6298	4072038.0	35.3702	0.0	0.0	1221720.0	10.612	11417929.0	99.1776	8062458.0	70.6123	5708893.0	5709036.0	20261.0	0.177449
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_1_9	8886968.0	6315605.0	71.0659	5728751.0	64.4624	3158217.0	35.5376	0.0	0.0	868471.0	9.77241	8847661.0	99.5577	6286652.0	71.0544	4423655.0	4424006.0	3890.0	0.0439664
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_27_1	13024452.0	12275502.0	94.2497	6881197.0	52.8329	6143255.0	47.1671	0.0	0.0	2010578.0	15.4369	12964636.0	99.5407	12208362.0	94.1666	6481449.0	6483187.0	12691.0	0.0978894
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_27_10	9423980.0	9285034.0	98.5256	4772682.0	50.644	4651298.0	49.356	0.0	0.0	1432805.0	15.2038	9347344.0	99.1868	9192714.0	98.3457	4673284.0	4674060.0	18817.0	0.201309
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_27_2	14885259.0	14627037.0	98.2653	7566375.0	50.8313	7318884.0	49.1687	0.0	0.0	2337436.0	15.703	14800968.0	99.4337	14532205.0	98.1842	7400143.0	7400825.0	16227.0	0.109635
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_27_3	9574503.0	9040992.0	94.4278	5039183.0	52.6313	4535320.0	47.3687	0.0	0.0	1819204.0	19.0005	9432242.0	98.5142	8905044.0	94.4107	4717416.0	4714826.0	32127.0	0.340608
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_27_4	11657009.0	9620569.0	82.5303	6829632.0	58.5882	4827377.0	41.4118	0.0	0.0	1727142.0	14.8163	11538927.0	98.987	9496073.0	82.296	5770131.0	5768796.0	34567.0	0.299569
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_27_5	12769212.0	11078355.0	86.7583	7222268.0	56.56	5546944.0	43.44	0.0	0.0	1907265.0	14.9364	12691062.0	99.388	11004960.0	86.7143	6345646.0	6345416.0	17809.0	0.140327
home | santang3 | scratch | glue | results | qc | bamtools_stats | Tehran_27_6	11156298.0	10747655.0	96.3371	5770796.0	51.7268	5385502.0	48.2732	0.0	0.0	1777880.0	15.9361	11078367.0	99.3015	10659521.0	96.2192	5539818.0	5538549.0	24704.0	0.222993
