continent,city,population,individual,site,sample,country,population_latitude,population_longitude
AFR,Cape_Town,6,12,r,Cape_Town_6_12,South Africa,-34.03843,18.41128
AFR,Cape_Town,6,13,r,Cape_Town_6_13,South Africa,-34.03843,18.41128
AFR,Cape_Town,6,14,r,Cape_Town_6_14,South Africa,-34.03843,18.41128
AFR,Cape_Town,6,15,r,Cape_Town_6_15,South Africa,-34.03843,18.41128
AFR,Cape_Town,6,2,r,Cape_Town_6_2,South Africa,-34.03843,18.41128
AFR,Cape_Town,6,3,r,Cape_Town_6_3,South Africa,-34.03843,18.41128
AFR,Cape_Town,6,5,r,Cape_Town_6_5,South Africa,-34.03843,18.41128
AFR,Cape_Town,6,6,r,Cape_Town_6_6,South Africa,-34.03843,18.41128
AFR,Cape_Town,7,11,r,Cape_Town_7_11,South Africa,-33.96252,18.74349
AFR,Cape_Town,7,12,r,Cape_Town_7_12,South Africa,-33.96252,18.74349
AFR,Cape_Town,7,13,r,Cape_Town_7_13,South Africa,-33.96252,18.74349
AFR,Cape_Town,7,2,r,Cape_Town_7_2,South Africa,-33.96252,18.74349
AFR,Cape_Town,7,4,r,Cape_Town_7_4,South Africa,-33.96252,18.74349
AFR,Cape_Town,7,6,r,Cape_Town_7_6,South Africa,-33.96252,18.74349
AFR,Cape_Town,7,9,r,Cape_Town_7_9,South Africa,-33.96252,18.74349
AFR,Cape_Town,8,11,r,Cape_Town_8_11,South Africa,-33.94693,18.71957
AFR,Cape_Town,8,2,r,Cape_Town_8_2,South Africa,-33.94693,18.71957
AFR,Cape_Town,8,3,r,Cape_Town_8_3,South Africa,-33.94693,18.71957
AFR,Cape_Town,8,4,r,Cape_Town_8_4,South Africa,-33.94693,18.71957
AFR,Cape_Town,8,5,r,Cape_Town_8_5,South Africa,-33.94693,18.71957
AFR,Cape_Town,8,7,r,Cape_Town_8_7,South Africa,-33.94693,18.71957
AFR,Cape_Town,8,9,r,Cape_Town_8_9,South Africa,-33.94693,18.71957
OCE,Christchurch,1,1,u,Chrchurch_1_1,New Zealand,-43.53976,172.6256
OCE,Christchurch,1,10,u,Chrchurch_1_10,New Zealand,-43.53976,172.6256
OCE,Christchurch,1,11,u,Chrchurch_1_11,New Zealand,-43.53976,172.6256
OCE,Christchurch,1,3,u,Chrchurch_1_3,New Zealand,-43.53976,172.6256
OCE,Christchurch,1,4,u,Chrchurch_1_4,New Zealand,-43.53976,172.6256
OCE,Christchurch,1,6,u,Chrchurch_1_6,New Zealand,-43.53976,172.6256
OCE,Christchurch,1,8,u,Chrchurch_1_8,New Zealand,-43.53976,172.6256
OCE,Christchurch,2,11,u,Chrchurch_2_11,New Zealand,-43.53719,172.62766
OCE,Christchurch,2,12,u,Chrchurch_2_12,New Zealand,-43.53719,172.62766
OCE,Christchurch,2,15,u,Chrchurch_2_15,New Zealand,-43.53719,172.62766
OCE,Christchurch,2,19,u,Chrchurch_2_19,New Zealand,-43.53719,172.62766
OCE,Christchurch,2,20,u,Chrchurch_2_20,New Zealand,-43.53719,172.62766
OCE,Christchurch,2,5,u,Chrchurch_2_5,New Zealand,-43.53719,172.62766
OCE,Christchurch,2,7,u,Chrchurch_2_7,New Zealand,-43.53719,172.62766
OCE,Christchurch,2,8,u,Chrchurch_2_8,New Zealand,-43.53719,172.62766
OCE,Christchurch,3,13,u,Chrchurch_3_13,New Zealand,-43.53403,172.62764
OCE,Christchurch,3,14,u,Chrchurch_3_14,New Zealand,-43.53403,172.62764
OCE,Christchurch,3,15,u,Chrchurch_3_15,New Zealand,-43.53403,172.62764
OCE,Christchurch,3,2,u,Chrchurch_3_2,New Zealand,-43.53403,172.62764
OCE,Christchurch,3,5,u,Chrchurch_3_5,New Zealand,-43.53403,172.62764
OCE,Christchurch,3,6,u,Chrchurch_3_6,New Zealand,-43.53403,172.62764
OCE,Christchurch,3,8,u,Chrchurch_3_8,New Zealand,-43.53403,172.62764
OCE,Christchurch,37,1,r,Chrchurch_37_1,New Zealand,-43.34327,172.63713
OCE,Christchurch,37,10,r,Chrchurch_37_10,New Zealand,-43.34327,172.63713
OCE,Christchurch,37,12,r,Chrchurch_37_12,New Zealand,-43.34327,172.63713
OCE,Christchurch,37,19,r,Chrchurch_37_19,New Zealand,-43.34327,172.63713
OCE,Christchurch,37,21,r,Chrchurch_37_21,New Zealand,-43.34327,172.63713
OCE,Christchurch,37,5,r,Chrchurch_37_5,New Zealand,-43.34327,172.63713
OCE,Christchurch,37,8,r,Chrchurch_37_8,New Zealand,-43.34327,172.63713
OCE,Christchurch,38,1,r,Chrchurch_38_1,New Zealand,-43.29438,172.63322
OCE,Christchurch,38,10,r,Chrchurch_38_10,New Zealand,-43.29438,172.63322
OCE,Christchurch,38,13,r,Chrchurch_38_13,New Zealand,-43.29438,172.63322
OCE,Christchurch,38,14,r,Chrchurch_38_14,New Zealand,-43.29438,172.63322
OCE,Christchurch,38,16,r,Chrchurch_38_16,New Zealand,-43.29438,172.63322
OCE,Christchurch,38,2,r,Chrchurch_38_2,New Zealand,-43.29438,172.63322
OCE,Christchurch,38,20,r,Chrchurch_38_20,New Zealand,-43.29438,172.63322
OCE,Christchurch,38,3,r,Chrchurch_38_3,New Zealand,-43.29438,172.63322
OCE,Christchurch,39,11,r,Chrchurch_39_11,New Zealand,-43.28967,172.63635
OCE,Christchurch,39,15,r,Chrchurch_39_15,New Zealand,-43.28967,172.63635
OCE,Christchurch,39,16,r,Chrchurch_39_16,New Zealand,-43.28967,172.63635
OCE,Christchurch,39,18,r,Chrchurch_39_18,New Zealand,-43.28967,172.63635
OCE,Christchurch,39,2,r,Chrchurch_39_2,New Zealand,-43.28967,172.63635
OCE,Christchurch,39,5,r,Chrchurch_39_5,New Zealand,-43.28967,172.63635
OCE,Christchurch,39,6,r,Chrchurch_39_6,New Zealand,-43.28967,172.63635
OCE,Christchurch,39,7,r,Chrchurch_39_7,New Zealand,-43.28967,172.63635
OCE,Christchurch,4,1,u,Chrchurch_4_1,New Zealand,-43.53197,172.62743
OCE,Christchurch,4,11,u,Chrchurch_4_11,New Zealand,-43.53197,172.62743
OCE,Christchurch,4,12,u,Chrchurch_4_12,New Zealand,-43.53197,172.62743
OCE,Christchurch,4,17,u,Chrchurch_4_17,New Zealand,-43.53197,172.62743
OCE,Christchurch,4,18,u,Chrchurch_4_18,New Zealand,-43.53197,172.62743
OCE,Christchurch,4,5,u,Chrchurch_4_5,New Zealand,-43.53197,172.62743
OCE,Christchurch,4,7,u,Chrchurch_4_7,New Zealand,-43.53197,172.62743
OCE,Christchurch,4,8,u,Chrchurch_4_8,New Zealand,-43.53197,172.62743
OCE,Christchurch,40,10,r,Chrchurch_40_10,New Zealand,-43.28476,172.63559
OCE,Christchurch,40,14,r,Chrchurch_40_14,New Zealand,-43.28476,172.63559
OCE,Christchurch,40,16,r,Chrchurch_40_16,New Zealand,-43.28476,172.63559
OCE,Christchurch,40,17,r,Chrchurch_40_17,New Zealand,-43.28476,172.63559
OCE,Christchurch,40,20,r,Chrchurch_40_20,New Zealand,-43.28476,172.63559
OCE,Christchurch,40,4,r,Chrchurch_40_4,New Zealand,-43.28476,172.63559
OCE,Christchurch,40,6,r,Chrchurch_40_6,New Zealand,-43.28476,172.63559
OCE,Christchurch,40,7,r,Chrchurch_40_7,New Zealand,-43.28476,172.63559
OCE,Christchurch,41,1,r,Chrchurch_41_1,New Zealand,-43.28273,172.6348
OCE,Christchurch,41,10,r,Chrchurch_41_10,New Zealand,-43.28273,172.6348
OCE,Christchurch,41,12,r,Chrchurch_41_12,New Zealand,-43.28273,172.6348
OCE,Christchurch,41,15,r,Chrchurch_41_15,New Zealand,-43.28273,172.6348
OCE,Christchurch,41,16,r,Chrchurch_41_16,New Zealand,-43.28273,172.6348
OCE,Christchurch,41,6,r,Chrchurch_41_6,New Zealand,-43.28273,172.6348
OCE,Christchurch,41,8,r,Chrchurch_41_8,New Zealand,-43.28273,172.6348
OCE,Christchurch,6,12,u,Chrchurch_6_12,New Zealand,-43.52592,172.6281
OCE,Christchurch,6,14,u,Chrchurch_6_14,New Zealand,-43.52592,172.6281
OCE,Christchurch,6,15,u,Chrchurch_6_15,New Zealand,-43.52592,172.6281
OCE,Christchurch,6,4,u,Chrchurch_6_4,New Zealand,-43.52592,172.6281
OCE,Christchurch,6,6,u,Chrchurch_6_6,New Zealand,-43.52592,172.6281
OCE,Christchurch,6,8,u,Chrchurch_6_8,New Zealand,-43.52592,172.6281
OCE,Christchurch,6,8,u,Chrchurch_6_8_dup,New Zealand,-43.52592,172.6281
OCE,Christchurch,6,9,u,Chrchurch_6_9,New Zealand,-43.52592,172.6281
ASI,Hiroshima,1,10,u,Hiroshima_1_10,Japan,34.38772,132.46484
ASI,Hiroshima,1,11,u,Hiroshima_1_11,Japan,34.38772,132.46484
ASI,Hiroshima,1,14,u,Hiroshima_1_14,Japan,34.38772,132.46484
ASI,Hiroshima,1,15,u,Hiroshima_1_15,Japan,34.38772,132.46484
ASI,Hiroshima,1,3,u,Hiroshima_1_3,Japan,34.38772,132.46484
ASI,Hiroshima,1,5,u,Hiroshima_1_5,Japan,34.38772,132.46484
ASI,Hiroshima,1,8,u,Hiroshima_1_8,Japan,34.38772,132.46484
ASI,Hiroshima,2,1,u,Hiroshima_2_1,Japan,34.38309,132.4581
ASI,Hiroshima,2,11,u,Hiroshima_2_11,Japan,34.38309,132.4581
ASI,Hiroshima,2,13,u,Hiroshima_2_13,Japan,34.38309,132.4581
ASI,Hiroshima,2,17,u,Hiroshima_2_17,Japan,34.38309,132.4581
ASI,Hiroshima,2,18,u,Hiroshima_2_18,Japan,34.38309,132.4581
ASI,Hiroshima,2,2,u,Hiroshima_2_2,Japan,34.38309,132.4581
ASI,Hiroshima,2,7,u,Hiroshima_2_7,Japan,34.38309,132.4581
ASI,Hiroshima,21,12,r,Hiroshima_21_12,Japan,34.65251,132.68571
ASI,Hiroshima,21,18,r,Hiroshima_21_18,Japan,34.65251,132.68571
ASI,Hiroshima,21,20,r,Hiroshima_21_20,Japan,34.65251,132.68571
ASI,Hiroshima,21,3,r,Hiroshima_21_3,Japan,34.65251,132.68571
ASI,Hiroshima,21,6,r,Hiroshima_21_6,Japan,34.65251,132.68571
ASI,Hiroshima,22,12,r,Hiroshima_22_12,Japan,34.64414,132.67853
ASI,Hiroshima,22,14,r,Hiroshima_22_14,Japan,34.64414,132.67853
ASI,Hiroshima,22,15,r,Hiroshima_22_15,Japan,34.64414,132.67853
ASI,Hiroshima,22,18,r,Hiroshima_22_18,Japan,34.64414,132.67853
ASI,Hiroshima,22,9,r,Hiroshima_22_9,Japan,34.64414,132.67853
ASI,Hiroshima,3,1,u,Hiroshima_3_1,Japan,34.38517,132.45039
ASI,Hiroshima,3,10,u,Hiroshima_3_10,Japan,34.38517,132.45039
ASI,Hiroshima,3,14,u,Hiroshima_3_14,Japan,34.38517,132.45039
ASI,Hiroshima,3,16,u,Hiroshima_3_16,Japan,34.38517,132.45039
ASI,Hiroshima,3,2,u,Hiroshima_3_2,Japan,34.38517,132.45039
ASI,Hiroshima,4,17,u,Hiroshima_4_17,Japan,34.38989,132.45238
ASI,Hiroshima,4,18,u,Hiroshima_4_18,Japan,34.38989,132.45238
ASI,Hiroshima,4,19,u,Hiroshima_4_19,Japan,34.38989,132.45238
ASI,Hiroshima,4,3,u,Hiroshima_4_3,Japan,34.38989,132.45238
ASI,Hiroshima,4,5,u,Hiroshima_4_5,Japan,34.38989,132.45238
ASI,Hiroshima,4,8,u,Hiroshima_4_8,Japan,34.38989,132.45238
ASI,Hiroshima,5,13,u,Hiroshima_5_13,Japan,34.39471,132.4516
ASI,Hiroshima,5,16,u,Hiroshima_5_16,Japan,34.39471,132.4516
ASI,Hiroshima,5,17,u,Hiroshima_5_17,Japan,34.39471,132.4516
ASI,Hiroshima,5,18,u,Hiroshima_5_18,Japan,34.39471,132.4516
ASI,Hiroshima,5,3,u,Hiroshima_5_3,Japan,34.39471,132.4516
ASI,Hiroshima,5,7,u,Hiroshima_5_7,Japan,34.39471,132.4516
ASI,Hiroshima,22,3,r,Hiroshima_22_3,Japan,34.64414,132.67853
ASI,Hiroshima,22,4,r,Hiroshima_22_4,Japan,34.64414,132.67853
ASI,Hiroshima,23,11,r,Hiroshima_23_11,Japan,34.64354,132.67023
ASI,Hiroshima,23,7,r,Hiroshima_23_7,Japan,34.64354,132.67023
ASI,Hiroshima,23,15,r,Hiroshima_23_15,Japan,34.64354,132.67023
ASI,Hiroshima,23,17,r,Hiroshima_23_17,Japan,34.64354,132.67023
ASI,Hiroshima,23,18,r,Hiroshima_23_18,Japan,34.64354,132.67023
ASI,Hiroshima,23,6,r,Hiroshima_23_6,Japan,34.64354,132.67023
ASI,Hiroshima,24,16,r,Hiroshima_24_16,Japan,34.63774,132.66368
ASI,Hiroshima,24,1,r,Hiroshima_24_1,Japan,34.63774,132.66368
ASI,Hiroshima,24,6,r,Hiroshima_24_6,Japan,34.63774,132.66368
ASI,Hiroshima,24,2,r,Hiroshima_24_2,Japan,34.63774,132.66368
ASI,Hiroshima,24,7,r,Hiroshima_24_7,Japan,34.63774,132.66368
ASI,Hiroshima,25,2,r,Hiroshima_25_2,Japan,34.62981,132.65894
ASI,Hiroshima,25,7,r,Hiroshima_25_7,Japan,34.62981,132.65894
ASI,Hiroshima,25,1,r,Hiroshima_25_1,Japan,34.62981,132.65894
ASI,Hiroshima,25,10,r,Hiroshima_25_10,Japan,34.62981,132.65894
ASI,Hiroshima,25,15,r,Hiroshima_25_15,Japan,34.62981,132.65894
ASI,Kunming,1,1,u,Kunming_1_1,China,25.05682,102.70097
ASI,Kunming,1,6,u,Kunming_1_6,China,25.05682,102.70097
ASI,Kunming,1,7,u,Kunming_1_7,China,25.05682,102.70097
ASI,Kunming,1,10,u,Kunming_1_10,China,25.05682,102.70097
ASI,Kunming,1,12,u,Kunming_1_12,China,25.05682,102.70097
ASI,Kunming,1,13,u,Kunming_1_13,China,25.05682,102.70097
ASI,Kunming,1,16,u,Kunming_1_16,China,25.05682,102.70097
ASI,Kunming,2,3,u,Kunming_2_3,China,25.06293,102.69994
ASI,Kunming,2,4,u,Kunming_2_4,China,25.06293,102.69994
ASI,Kunming,2,6,u,Kunming_2_6,China,25.06293,102.69994
ASI,Kunming,2,9,u,Kunming_2_9,China,25.06293,102.69994
ASI,Kunming,2,11,u,Kunming_2_11,China,25.06293,102.69994
ASI,Kunming,3,1,u,Kunming_3_1,China,25.07074,102.70431
ASI,Kunming,3,7,u,Kunming_3_7,China,25.07074,102.70431
ASI,Kunming,3,8,u,Kunming_3_8,China,25.07074,102.70431
ASI,Kunming,3,15,u,Kunming_3_15,China,25.07074,102.70431
ASI,Kunming,4,5,u,Kunming_4_5,China,25.06653,102.70423
ASI,Kunming,4,7,u,Kunming_4_7,China,25.06653,102.70423
ASI,Kunming,4,8,u,Kunming_4_8,China,25.06653,102.70423
ASI,Kunming,4,10,u,Kunming_4_10,China,25.06653,102.70423
ASI,Kunming,4,11,u,Kunming_4_11,China,25.06653,102.70423
ASI,Kunming,4,12,u,Kunming_4_12,China,25.06653,102.70423
ASI,Kunming,4,15,u,Kunming_4_15,China,25.06653,102.70423
ASI,Kunming,5,2,u,Kunming_5_2,China,25.07376,102.70904
ASI,Kunming,5,7,u,Kunming_5_7,China,25.07376,102.70904
ASI,Kunming,5,10,u,Kunming_5_10,China,25.07376,102.70904
ASI,Kunming,5,11,u,Kunming_5_11,China,25.07376,102.70904
ASI,Kunming,5,14,u,Kunming_5_14,China,25.07376,102.70904
ASI,Kunming,46,3,r,Kunming_46_3,China,25.2164,102.74267999999999
ASI,Kunming,46,4,r,Kunming_46_4,China,25.2164,102.74267999999999
ASI,Kunming,46,5,r,Kunming_46_5,China,25.2164,102.74267999999999
ASI,Kunming,46,7,r,Kunming_46_7,China,25.2164,102.74267999999999
ASI,Kunming,46,11,r,Kunming_46_11,China,25.2164,102.74267999999999
ASI,Kunming,46,12,r,Kunming_46_12,China,25.2164,102.74267999999999
ASI,Kunming,46,14,r,Kunming_46_14,China,25.2164,102.74267999999999
ASI,Kunming,47,1,r,Kunming_47_1,China,25.21949,102.74277
ASI,Kunming,47,2,r,Kunming_47_2,China,25.21949,102.74277
ASI,Kunming,47,8,r,Kunming_47_8,China,25.21949,102.74277
ASI,Kunming,47,13,r,Kunming_47_13,China,25.21949,102.74277
ASI,Kunming,48,3,r,Kunming_48_3,China,25.22232,102.74221
ASI,Kunming,48,6,r,Kunming_48_6,China,25.22232,102.74221
ASI,Kunming,48,12,r,Kunming_48_12,China,25.22232,102.74221
ASI,Kunming,48,13,r,Kunming_48_13,China,25.22232,102.74221
ASI,Kunming,48,14,r,Kunming_48_14,China,25.22232,102.74221
ASI,Kunming,49,2,r,Kunming_49_2,China,25.2263,102.74117
ASI,Kunming,49,9,r,Kunming_49_9,China,25.2263,102.74117
ASI,Kunming,49,12,r,Kunming_49_12,China,25.2263,102.74117
ASI,Kunming,49,13,r,Kunming_49_13,China,25.2263,102.74117
ASI,Kunming,49,16,r,Kunming_49_16,China,25.2263,102.74117
ASI,Kunming,50,1,r,Kunming_50_1,China,25.22884,102.74178
ASI,Kunming,50,3,r,Kunming_50_3,China,25.22884,102.74178
ASI,Kunming,50,5,r,Kunming_50_5,China,25.22884,102.74178
ASI,Kunming,50,7,r,Kunming_50_7,China,25.22884,102.74178
ASI,Kunming,50,9,r,Kunming_50_9,China,25.22884,102.74178
ASI,Kunming,50,15,r,Kunming_50_15,China,25.22884,102.74178
ASI,Kyoto,1,1,u,Kyoto_1_1,Japan,34.98912,135.76819
ASI,Kyoto,1,14,u,Kyoto_1_14,Japan,34.98912,135.76819
ASI,Kyoto,2,15,u,Kyoto_2_15,Japan,34.98568,135.76747
ASI,Kyoto,2,17,u,Kyoto_2_17,Japan,34.98568,135.76747
ASI,Kyoto,2,13,u,Kyoto_2_13,Japan,34.98568,135.76747
ASI,Kyoto,2,19,u,Kyoto_2_19,Japan,34.98568,135.76747
ASI,Kyoto,3,11,u,Kyoto_3_11,Japan,34.98986,135.76422
ASI,Kyoto,3,9,u,Kyoto_3_9,Japan,34.98986,135.76422
ASI,Kyoto,3,7,u,Kyoto_3_7,Japan,34.98986,135.76422
ASI,Kyoto,4,1,u,Kyoto_4_1,Japan,34.99041,135.7601
ASI,Kyoto,4,8,u,Kyoto_4_8,Japan,34.99041,135.7601
ASI,Kyoto,4,14,u,Kyoto_4_14,Japan,34.99041,135.7601
ASI,Kyoto,21,4,r,Kyoto_21_4,Japan,35.10851,135.52132
ASI,Kyoto,21,5,r,Kyoto_21_5,Japan,35.10851,135.52132
ASI,Kyoto,21,12,r,Kyoto_21_12,Japan,35.10851,135.52132
ASI,Kyoto,21,1,r,Kyoto_21_1,Japan,35.10851,135.52132
ASI,Kyoto,22,19,r,Kyoto_22_19,Japan,35.10432,135.52841
ASI,Kyoto,23,11,r,Kyoto_23_11,Japan,35.09911,135.53036
ASI,Kyoto,23,13,r,Kyoto_23_13,Japan,35.09911,135.53036
ASI,Kyoto,23,1,r,Kyoto_23_1,Japan,35.09911,135.53036
ASI,Kyoto,23,8,r,Kyoto_23_8,Japan,35.09911,135.53036
ASI,Kyoto,24,9,r,Kyoto_24_9,Japan,35.09489,135.53358
ASI,Kyoto,24,5,r,Kyoto_24_5,Japan,35.09489,135.53358
ASI,Kyoto,24,14,r,Kyoto_24_14,Japan,35.09489,135.53358
ASI,Kyoto,25,5,r,Kyoto_25_5,Japan,35.08911,135.53694
ASI,Kyoto,25,9,r,Kyoto_25_9,Japan,35.08911,135.53694
ASI,Kyoto,25,8,r,Kyoto_25_8,Japan,35.08911,135.53694
ASI,Kyoto,25,20,r,Kyoto_25_20,Japan,35.08911,135.53694
EU,Landshut,1,4,r,Landshut_1_4,Germany,48.58588,12.04014
EU,Landshut,1,5,r,Landshut_1_5,Germany,48.58588,12.04014
EU,Landshut,1,7,r,Landshut_1_7,Germany,48.58588,12.04014
EU,Landshut,1,8,r,Landshut_1_8,Germany,48.58588,12.04014
EU,Landshut,1,9,r,Landshut_1_9,Germany,48.58588,12.04014
EU,Landshut,1,11,r,Landshut_1_11,Germany,48.58588,12.04014
EU,Landshut,1,14,r,Landshut_1_14,Germany,48.58588,12.04014
EU,Landshut,1,15,r,Landshut_1_15,Germany,48.58588,12.04014
EU,Landshut,2,2,r,Landshut_2_2,Germany,48.58176,12.04079
EU,Landshut,2,6,r,Landshut_2_6,Germany,48.58176,12.04079
EU,Landshut,2,7,r,Landshut_2_7,Germany,48.58176,12.04079
EU,Landshut,2,12,r,Landshut_2_12,Germany,48.58176,12.04079
EU,Landshut,2,15,r,Landshut_2_15,Germany,48.58176,12.04079
EU,Landshut,2,17,r,Landshut_2_17,Germany,48.58176,12.04079
EU,Landshut,2,19,r,Landshut_2_19,Germany,48.58176,12.04079
EU,Landshut,3,1,r,Landshut_3_1,Germany,48.58187,12.04269
EU,Landshut,3,2,r,Landshut_3_2,Germany,48.58187,12.04269
EU,Landshut,3,3,r,Landshut_3_3,Germany,48.58187,12.04269
EU,Landshut,3,5,r,Landshut_3_5,Germany,48.58187,12.04269
EU,Landshut,3,6,r,Landshut_3_6,Germany,48.58187,12.04269
EU,Landshut,3,8,r,Landshut_3_8,Germany,48.58187,12.04269
EU,Landshut,3,11,r,Landshut_3_11,Germany,48.58187,12.04269
EU,Landshut,3,18,r,Landshut_3_18,Germany,48.58187,12.04269
EU,Landshut,4,5,r,Landshut_4_5,Germany,48.58138,12.047
EU,Landshut,4,6,r,Landshut_4_6,Germany,48.58138,12.047
EU,Landshut,4,7,r,Landshut_4_7,Germany,48.58138,12.047
EU,Landshut,4,9,r,Landshut_4_9,Germany,48.58138,12.047
EU,Landshut,4,10,r,Landshut_4_10,Germany,48.58138,12.047
EU,Landshut,4,12,r,Landshut_4_12,Germany,48.58138,12.047
EU,Landshut,4,13,r,Landshut_4_13,Germany,48.58138,12.047
EU,Landshut,5,1,r,Landshut_5_1,Germany,48.58002,12.0481
EU,Landshut,5,6,r,Landshut_5_6,Germany,48.58002,12.0481
EU,Landshut,5,8,r,Landshut_5_8,Germany,48.58002,12.0481
EU,Landshut,5,11,r,Landshut_5_11,Germany,48.58002,12.0481
EU,Landshut,5,13,r,Landshut_5_13,Germany,48.58002,12.0481
EU,Landshut,5,14,r,Landshut_5_14,Germany,48.58002,12.0481
EU,Landshut,5,19,r,Landshut_5_19,Germany,48.58002,12.0481
EU,Landshut,5,20,r,Landshut_5_20,Germany,48.58002,12.0481
EU,Landshut,47,2,u,Landshut_47_2,Germany,48.54344,12.15038
EU,Landshut,47,7,u,Landshut_47_7,Germany,48.54344,12.15038
EU,Landshut,47,10,u,Landshut_47_10,Germany,48.54344,12.15038
EU,Landshut,47,16,u,Landshut_47_16,Germany,48.54344,12.15038
EU,Landshut,47,17,u,Landshut_47_17,Germany,48.54344,12.15038
EU,Landshut,47,19,u,Landshut_47_19,Germany,48.54344,12.15038
EU,Landshut,47,20,u,Landshut_47_20,Germany,48.54344,12.15038
EU,Landshut,48,3,u,Landshut_48_3,Germany,48.54289,12.15243
EU,Landshut,48,4,u,Landshut_48_4,Germany,48.54289,12.15243
EU,Landshut,48,9,u,Landshut_48_9,Germany,48.54289,12.15243
EU,Landshut,48,13,u,Landshut_48_13,Germany,48.54289,12.15243
EU,Landshut,48,15,u,Landshut_48_15,Germany,48.54289,12.15243
EU,Landshut,48,16,u,Landshut_48_16,Germany,48.54289,12.15243
EU,Landshut,48,19,u,Landshut_48_19,Germany,48.54289,12.15243
EU,Landshut,49,1,u,Landshut_49_1,Germany,48.54165,12.15368
EU,Landshut,49,2,u,Landshut_49_2,Germany,48.54165,12.15368
EU,Landshut,49,3,u,Landshut_49_3,Germany,48.54165,12.15368
EU,Landshut,49,5,u,Landshut_49_5,Germany,48.54165,12.15368
EU,Landshut,49,8,u,Landshut_49_8,Germany,48.54165,12.15368
EU,Landshut,49,10,u,Landshut_49_10,Germany,48.54165,12.15368
EU,Landshut,49,11,u,Landshut_49_11,Germany,48.54165,12.15368
EU,Landshut,50,2,u,Landshut_50_2,Germany,48.54013,12.15584
EU,Landshut,50,5,u,Landshut_50_5,Germany,48.54013,12.15584
EU,Landshut,50,6,u,Landshut_50_6,Germany,48.54013,12.15584
EU,Landshut,50,8,u,Landshut_50_8,Germany,48.54013,12.15584
EU,Landshut,50,9,u,Landshut_50_9,Germany,48.54013,12.15584
EU,Landshut,50,13,u,Landshut_50_13,Germany,48.54013,12.15584
EU,Landshut,50,16,u,Landshut_50_16,Germany,48.54013,12.15584
EU,Landshut,50,19,u,Landshut_50_19,Germany,48.54013,12.15584
EU,Landshut,51,2,u,Landshut_51_2,Germany,48.53989,12.15901
EU,Landshut,51,4,u,Landshut_51_4,Germany,48.53989,12.15901
EU,Landshut,51,6,u,Landshut_51_6,Germany,48.53989,12.15901
EU,Landshut,51,7,u,Landshut_51_7,Germany,48.53989,12.15901
EU,Landshut,51,10,u,Landshut_51_10,Germany,48.53989,12.15901
EU,Landshut,51,13,u,Landshut_51_13,Germany,48.53989,12.15901
EU,Landshut,51,15,u,Landshut_51_15,Germany,48.53989,12.15901
EU,Landshut,51,16,u,Landshut_51_16,Germany,48.53989,12.15901
EU,Linkoping,5,1,u,Linkoping_5_1,Sweden,58.40374,15.62664
EU,Linkoping,5,2,u,Linkoping_5_2,Sweden,58.40374,15.62664
EU,Linkoping,5,3,u,Linkoping_5_3,Sweden,58.40374,15.62664
EU,Linkoping,5,4,u,Linkoping_5_4,Sweden,58.40374,15.62664
EU,Linkoping,5,5,u,Linkoping_5_5,Sweden,58.40374,15.62664
EU,Linkoping,5,8,u,Linkoping_5_8,Sweden,58.40374,15.62664
EU,Linkoping,5,9,u,Linkoping_5_9,Sweden,58.40374,15.62664
EU,Linkoping,5,10,u,Linkoping_5_10,Sweden,58.40374,15.62664
EU,Linkoping,8,1,u,Linkoping_8_1,Sweden,58.40256,15.63306
EU,Linkoping,8,2,u,Linkoping_8_2,Sweden,58.40256,15.63306
EU,Linkoping,8,4,u,Linkoping_8_4,Sweden,58.40256,15.63306
EU,Linkoping,8,5,u,Linkoping_8_5,Sweden,58.40256,15.63306
EU,Linkoping,8,10,u,Linkoping_8_10,Sweden,58.40256,15.63306
EU,Linkoping,13,1,u,Linkoping_13_1,Sweden,58.38992,15.6431
EU,Linkoping,13,2,u,Linkoping_13_2,Sweden,58.38992,15.6431
EU,Linkoping,13,4,u,Linkoping_13_4,Sweden,58.38992,15.6431
EU,Linkoping,13,5,u,Linkoping_13_5,Sweden,58.38992,15.6431
EU,Linkoping,13,6,u,Linkoping_13_6,Sweden,58.38992,15.6431
EU,Linkoping,13,8,u,Linkoping_13_8,Sweden,58.38992,15.6431
EU,Linkoping,13,9,u,Linkoping_13_9,Sweden,58.38992,15.6431
EU,Linkoping,13,10,u,Linkoping_13_10,Sweden,58.38992,15.6431
EU,Linkoping,15,2,u,Linkoping_15_2,Sweden,58.38554,15.64853
EU,Linkoping,15,3,u,Linkoping_15_3,Sweden,58.38554,15.64853
EU,Linkoping,15,5,u,Linkoping_15_5,Sweden,58.38554,15.64853
EU,Linkoping,15,6,u,Linkoping_15_6,Sweden,58.38554,15.64853
EU,Linkoping,15,7,u,Linkoping_15_7,Sweden,58.38554,15.64853
EU,Linkoping,15,9,u,Linkoping_15_9,Sweden,58.38554,15.64853
EU,Linkoping,15,10,u,Linkoping_15_10,Sweden,58.38554,15.64853
EU,Linkoping,16,2,u,Linkoping_16_2,Sweden,58.38246,15.65132
EU,Linkoping,16,4,u,Linkoping_16_4,Sweden,58.38246,15.65132
EU,Linkoping,16,5,u,Linkoping_16_5,Sweden,58.38246,15.65132
EU,Linkoping,16,6,u,Linkoping_16_6,Sweden,58.38246,15.65132
