continent,country,city,latitude_city,longitude_city,sampled_by,human_population_size,area,age,density,slope_rlm,pval_rlm,significant_rlm,freqHCN,num_populations,total_num_plants,transect_length,population,total_plants,annualAI_Mean,annualPET_Mean,DEM_Mean,GMIS_Mean,NDSI_Mean,summerLST_Mean,summerNDVI_Mean,winterLST_Mean,winterNDVI_Mean
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.05,41,754,23.06,6,20,0.532,1558,2488,60.243,-0.353,40.579,0.229,40.987,0.235
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.05,41,754,23.06,7,20,0.532,1558,2467,87.938,-0.116,38.112,0.123,41.378,0.087
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0,41,754,23.06,8,9,0.532,1558,2450,88.686,-0.245,38.713,0.181,40.57,0.153
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0,41,754,23.06,9,19,0.511,1569,2413,70.879,-0.272,38.338,0.213,39.797,0.194
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0,41,754,23.06,10,20,0.514,1569,2407,53.583,-0.318,38.137,0.247,39.497,0.243
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.7,41,754,23.06,11,20,0.517,1571,2419,73.2,-0.356,37.207,0.209,39.086,0.228
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.6,41,754,23.06,12,15,0.517,1571,2441,67.375,-0.346,38.476,0.241,41.052,0.246
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.111,41,754,23.06,13,9,0.519,1574,2443,36.25,-0.443,36.868,0.341,39.463,0.38
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.375,41,754,23.06,14,8,0.525,1573,2461,76.306,-0.307,36.604,0.215,38.337,0.213
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.5,41,754,23.06,15,20,0.578,1546,2510,45.886,-0.36,36.284,0.284,36.033,0.347
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.4,41,754,23.06,16,15,0.578,1546,2566,72.371,-0.337,38.175,0.244,38.361,0.268
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.1,41,754,23.06,17,20,0.594,1524,2587,79.629,-0.31,36.145,0.195,36.977,0.24
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.235,41,754,23.06,18,17,0.598,1508,2643,21.75,-0.449,31.815,0.483,31.881,0.506
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0,41,754,23.06,19,20,0.613,1485,2650,44.343,-0.388,34.688,0.349,34.976,0.368
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.5,41,754,23.06,20,20,0.625,1471,2678,59.062,-0.338,30.423,0.337,29.747,0.374
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.05,41,754,23.06,21,20,0.667,1446,2704,97.938,-0.229,34.02,0.113,34.522,0.118
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.05,41,754,23.06,22,20,0.735,1416,2762,99.686,-0.255,36.197,0.118,36.953,0.128
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0,41,754,23.06,23,20,0.735,1416,2771,93.943,-0.288,36.076,0.155,36.919,0.183
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.1,41,754,23.06,24,20,0.783,1399,2796,79.629,-0.289,37.217,0.165,37.005,0.21
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0,41,754,23.06,25,20,0.808,1393,2830,67.6,-0.322,37.213,0.266,36.989,0.3
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.05,41,754,23.06,26,20,0.81,1404,2813,94.057,-0.244,37.101,0.154,38.787,0.164
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0,41,754,23.06,27,19,0.81,1404,2803,18.727,-0.457,34.795,0.46,34.536,0.531
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.35,41,754,23.06,28,20,0.805,1409,2786,96.257,-0.263,36.066,0.12,38.329,0.143
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.15,41,754,23.06,29,20,0.795,1413,2792,65.459,-0.356,34.159,0.233,35.88,0.286
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.25,41,754,23.06,30,20,0.795,1413,2781,92.906,-0.247,33.478,0.171,36.436,0.173
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0,41,754,23.06,31,20,0.795,1418,2782,68.243,-0.275,34.748,0.221,37.173,0.257
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.1,41,754,23.06,32,20,0.808,1417,2786,36.2,-0.363,33.927,0.368,35.46,0.476
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.05,41,754,23.06,33,20,0.82,1412,NA,4.529,-0.45,33.542,0.436,33.243,0.568
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.056,41,754,23.06,34,18,0.819,1418,2784,16.094,-0.428,29.49,0.516,30.215,0.576
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.056,41,754,23.06,35,18,0.848,1421,2791,77.686,-0.278,34.711,0.233,37.02,0.232
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0,41,754,23.06,36,20,0.867,1418,2821,52.943,-0.346,32.902,0.331,34.115,0.409
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0.05,41,754,23.06,37,20,0.881,1413,2793,64.297,-0.318,34.149,0.27,34.724,0.297
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0,41,754,23.06,38,20,0.881,1413,2825,62.324,-0.327,33.318,0.3,34.187,0.354
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0,41,754,23.06,39,18,0.881,1413,2825,77.714,-0.275,34.431,0.212,36.898,0.223
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0,41,754,23.06,40,20,0.893,1429,2783,96.083,-0.246,35.191,0.167,37.605,0.199
South America,Ecuador,Quito,-0.186867,-78.479536,Jaime A. Chaves; Gonzalo Rivas-Torres,1607734,498.68,89,3223.979,-0.005,0.928,No,0,41,754,23.06,41,20,0.959,1368,2981,4.657,-0.472,25.645,0.616,26.877,0.651
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.5,40,638,28.64,1,16,0.886,1279,111,1.286,0.22,28.876,0.815,-1.623,0.532
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.188,40,638,28.64,2,16,0.887,1277,98,2.444,-0.36,30.194,0.811,-0.827,0.497
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.438,40,638,28.64,3,16,0.894,1273,116,1.611,-0.297,32.269,0.74,0.281,0.392
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.438,40,638,28.64,4,16,0.889,1275,119,3.429,-0.303,31.616,0.806,-1.483,0.471
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.625,40,638,28.64,5,16,0.892,1274,124,1.029,-0.272,32.143,0.774,-1.275,0.539
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0,40,638,28.64,6,16,0.89,1274,108,3.914,0.002,32.531,0.765,-0.624,0.357
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.333,40,638,28.64,7,15,0.894,1269,104,6.029,-0.125,32.09,0.777,-0.495,0.411
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.312,40,638,28.64,8,16,0.894,1269,124,28.257,-0.045,35.243,0.622,-0.272,0.385
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.25,40,638,28.64,9,16,0.893,1270,122,0.657,-0.099,32.319,0.782,-0.974,0.43
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.5,40,638,28.64,10,16,0.897,1267,121,31.694,0.156,34.403,0.647,-0.579,0.323
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.25,40,638,28.64,11,16,0.899,1266,140,12.765,0.087,34.366,0.669,-0.866,0.337
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.25,40,638,28.64,12,16,0.899,1266,137,18.941,0.207,33.941,0.69,-0.716,0.297
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.562,40,638,28.64,13,16,0.897,1269,124,6.778,0.036,33.502,0.74,-0.749,0.429
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.562,40,638,28.64,14,16,0.891,1273,122,6.25,-0.105,32.831,0.772,-0.678,0.482
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.438,40,638,28.64,15,16,0.892,1272,126,5.459,-0.063,31.861,0.806,-0.878,0.473
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.75,40,638,28.64,16,16,0.892,1273,128,5.139,-0.126,33.777,0.705,-0.693,0.439
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.562,40,638,28.64,17,16,0.898,1268,135,7.086,-0.021,32.62,0.699,-1.321,0.478
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.188,40,638,28.64,18,16,0.897,1270,125,74.143,0.065,36.389,0.506,0.531,0.197
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.375,40,638,28.64,19,16,0.894,1269,129,3.086,0.048,32.655,0.746,-1.358,0.389
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.375,40,638,28.64,20,16,0.906,1262,138,16.25,-0.071,34.01,0.704,-1.42,0.497
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.562,40,638,28.64,21,16,0.906,1261,146,4.812,0.139,33.09,0.813,-1.214,0.287
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.375,40,638,28.64,22,16,0.907,1260,147,81.571,0.37,40.587,0.279,0.196,0.105
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.375,40,638,28.64,23,16,0.906,1261,150,35.371,0.283,36.995,0.534,-0.613,0.202
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.625,40,638,28.64,24,16,0.906,1261,145,29.371,0.223,36.381,0.591,-0.543,0.247
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.2,40,638,28.64,25,15,0.906,1261,147,38.432,0.253,36.765,0.53,-0.241,0.192
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.438,40,638,28.64,26,16,0.903,1264,133,17.676,0.116,36.096,0.675,-0.501,0.31
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.438,40,638,28.64,27,16,0.903,1264,132,30.703,0.037,36.917,0.592,-0.333,0.382
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.5,40,638,28.64,28,16,0.903,1264,142,66.914,0.249,39.116,0.393,0.466,0.179
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.5,40,638,28.64,29,16,0.902,1264,134,41.649,0.238,37.713,0.532,-0.268,0.162
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.25,40,638,28.64,30,16,0.897,1267,122,60.694,0.346,40.112,0.311,0.751,0.102
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.688,40,638,28.64,31,16,0.89,1271,83,24.541,-0.113,34.913,0.603,-0.327,0.381
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.562,40,638,28.64,32,16,0.882,1281,86,20.086,0.008,34.798,0.642,0.055,0.407
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.375,40,638,28.64,33,16,0.894,1271,108,37.444,0.027,35.527,0.544,0.06,0.326
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.812,40,638,28.64,34,16,0.894,1271,78,32.528,0.074,36.917,0.516,0.81,0.267
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.5,40,638,28.64,35,16,0.901,1268,111,11.351,-0.114,33.465,0.685,-0.008,0.385
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.312,40,638,28.64,36,16,0.896,1272,96,43.114,0.234,35.983,0.536,-0.018,0.18
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.188,40,638,28.64,37,16,0.893,1273,89,10.611,-0.02,35.099,0.644,0.992,0.269
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.188,40,638,28.64,38,16,0.896,1273,93,56.031,0.23,39.443,0.286,0.705,0.125
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.125,40,638,28.64,39,16,0.896,1273,98,75.412,0.339,39.23,0.211,0.1,0.046
North America,USA,Raleigh,35.774994,-78.640093,Emily K. Meineke; Michael G. Just,404073,1281.85,40,315.226,0.089,0.426,No,0.25,40,638,28.64,40,16,0.901,1270,102,60.139,0.165,38.184,0.402,0.563,0.154
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.75,39,765,16.87,1,20,0.356,1330,511,NA,-0.286,35.448,0.199,7.626,0.184
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.95,39,765,16.87,2,20,0.352,1331,505,NA,-0.232,35.081,0.122,6.721,0.112
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.75,39,765,16.87,3,20,0.352,1331,502,NA,-0.288,37.401,0.198,8.935,0.212
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.65,39,765,16.87,4,20,0.352,1331,505,NA,-0.303,35.724,0.179,7.763,0.214
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.9,39,765,16.87,5,20,0.352,1331,508,NA,-0.271,36.595,0.226,8.387,0.262
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.7,39,765,16.87,6,20,0.357,1334,510,NA,-0.3,36.751,0.238,8.804,0.217
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.45,39,765,16.87,7,20,0.361,1331,510,NA,-0.269,36.539,0.211,8.406,0.199
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.7,39,765,16.87,8,20,0.361,1331,512,NA,-0.259,38.268,0.264,9.76,0.329
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.5,39,765,16.87,9,20,0.361,1331,513,NA,-0.288,37.495,0.289,9.705,0.314
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.7,39,765,16.87,10,20,0.368,1329,516,NA,-0.311,35.256,0.309,8.425,0.307
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.8,39,765,16.87,11,20,0.368,1329,515,NA,-0.349,35.581,0.337,8.736,0.379
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.9,39,765,16.87,12,20,0.368,1329,517,NA,-0.302,36.77,0.281,9.382,0.304
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.5,39,765,16.87,13,20,0.369,1334,518,NA,-0.292,37.154,0.135,8.683,0.174
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.7,39,765,16.87,14,20,0.369,1334,515,NA,-0.265,37.871,0.174,9.349,0.222
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.75,39,765,16.87,15,20,0.369,1334,521,NA,-0.292,37.191,0.165,8.695,0.187
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.7,39,765,16.87,16,20,0.369,1334,509,NA,-0.297,36.063,0.226,8.254,0.259
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.65,39,765,16.87,17,20,0.369,1334,515,NA,-0.267,36.936,0.165,8.353,0.214
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.7,39,765,16.87,18,20,0.369,1334,512,NA,-0.281,37.325,0.19,9.024,0.253
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.55,39,765,16.87,19,20,0.37,1339,514,NA,-0.302,36.192,0.212,9.648,0.202
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.45,39,765,16.87,20,20,0.37,1339,511,NA,-0.347,35.948,0.293,9.124,0.313
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.8,39,765,16.87,21,20,0.373,1346,502,NA,-0.444,33.984,0.527,9.992,0.446
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.65,39,765,16.87,22,20,0.373,1346,499,NA,-0.434,35.324,0.554,9.497,0.434
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.8,39,765,16.87,23,20,0.373,1352,492,NA,-0.401,34.941,0.459,8.193,0.399
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.6,39,765,16.87,24,20,0.373,1352,487,NA,-0.406,34.566,0.43,9.139,0.425
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.8,39,765,16.87,25,20,0.379,1353,492,NA,-0.394,36.762,0.319,9.28,0.334
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.85,39,765,16.87,26,20,0.378,1353,487,NA,-0.463,35.691,0.515,9.391,0.498
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.85,39,765,16.87,27,20,0.38,1354,488,NA,-0.382,35.641,0.35,8.799,0.433
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.35,39,765,16.87,28,20,0.38,1354,491,NA,-0.489,30.599,0.668,8.663,0.605
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.35,39,765,16.87,29,20,0.382,1357,496,NA,-0.452,33.515,0.558,8.428,0.502
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.5,39,765,16.87,30,20,0.384,1359,498,NA,-0.441,39.129,0.353,8.667,0.539
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.8,39,765,16.87,31,20,0.382,1357,500,NA,-0.389,35.247,0.396,8.217,0.474
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.9,39,765,16.87,32,20,0.382,1357,502,NA,-0.395,34.454,0.439,8.015,0.462
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.95,39,765,16.87,33,20,0.382,1357,503,NA,-0.467,33.029,0.487,8.666,0.462
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.75,39,765,16.87,34,20,0.384,1361,501,NA,-0.494,32.957,0.603,9.4,0.647
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.75,39,765,16.87,35,20,0.385,1355,498,NA,-0.359,36.156,0.384,7.919,0.422
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.85,39,765,16.87,36,20,0.385,1355,493,NA,-0.449,34.552,0.472,9.833,0.355
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,1,39,765,16.87,37,5,0.381,1357,493,NA,-0.524,34.99,0.56,9.779,0.447
South America,Chile,Rancagua,-34.167702,-70.738297,Maureen Murua; Carlos Lara; César González-Lagos,231890,55.17,23,4203.19,0.056,0.629,No,0.35,39,765,16.87,38,20,0.381,1358,489,NA,-0.312,40.211,0.281,9.307,0.396
