City,Population,Plant,Transect,Latitude,Longitude,Distance,Tissue,Plate,Notes,Qubit_conc,,,,,,
Toronto,117,17,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole,9,,41.4,,,,,,
Toronto,117,18,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,,7.18,,,,,,
Toronto,117,19,C,43.82853877,-79.28746333,20.57363502,NA,NA,Omitted,,,,,,,
Toronto,117,20,C,43.82853877,-79.28746333,20.57363502,NA,NA,Omitted,,,,,,,
Toronto,118,1,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,,6.78,,,,,,
Toronto,118,2,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole,10,,6.14,,,,,,
Toronto,118,3,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,,0,,,,,,
Toronto,118,4,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,,24.2,,,,,,
Toronto,118,5,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,,9.34,,,,,,
Toronto,118,6,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,,6.7,,,,,,
Toronto,118,7,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,,43.6,,,,,,
Toronto,118,8,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,,48.4,,,,,,
Toronto,118,9,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,,162,,,,,,
Toronto,118,10,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,,20,,,,,,
Toronto,118,11,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,,5.42,,,,,,
Toronto,118,12,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,,7.84,,,,,,
Toronto,118,13,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,,105,,,,,,
Toronto,118,14,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,,59.4,,,,,,
Toronto,118,15,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,,16,,,,,,
Toronto,118,16,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,,10.9,,,,,,
Toronto,118,17,C,43.82482022,-79.30292324,19.76383379,Leaf/Petiole/Stolon,10,,38.4,,,,,,
Toronto,118,18,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,,31.6,,,,,,
Toronto,118,19,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,,15.2,,,,,,
Toronto,118,20,C,43.82482022,-79.30292324,19.76383379,Petiole/stolon,10,,0,,,,,,
Toronto,119,1,C,43.82545532,-79.31859168,19.47303486,Leaf,10,,9.2,,,,,,
Toronto,119,2,C,43.82545532,-79.31859168,19.47303486,Leaf,10,,24.2,,,,,,
Toronto,119,3,C,43.82545532,-79.31859168,19.47303486,Leaf/Petiole,10,,13.4,,,,,,
Toronto,119,4,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,,23.8,,,,,,
Toronto,119,5,C,43.82545532,-79.31859168,19.47303486,Leaf,10,,15.4,,,,,,
Toronto,119,6,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,,15,,,,,,
Toronto,119,7,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,,15,,,,,,
Toronto,119,8,C,43.82545532,-79.31859168,19.47303486,Leaf/Petiole,10,,12.2,,,,,,
Toronto,119,9,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,,45.6,,,,,,
Toronto,119,10,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,,10.3,,,,,,
Toronto,119,11,C,43.82545532,-79.31859168,19.47303486,Leaf/Petiole,10,,0,,,,,,
Toronto,119,12,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,,14.3,,,,,,
Toronto,119,13,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,,156,,,,,,
Toronto,119,14,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,,9.14,,,,,,
Toronto,119,15,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,,20,,,,,,
Toronto,119,16,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,,16.2,,,,,,
Toronto,119,17,C,43.82545532,-79.31859168,19.47303486,Leaf/Petiole/Stolon,10,,11.6,,,,,,
Toronto,119,18,C,43.82545532,-79.31859168,19.47303486,Leaf/Petiole/Stolon,10,,49.2,,,,,,
Toronto,119,19,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,,33,,,,,,
Toronto,119,20,C,43.82545532,-79.31859168,19.47303486,Petiole/Stolon,10,,8.94,,,,,,
