City,Population,Transect,Plant,Lat.pop,Long.pop,HCN_Result,Locus.Li,Locus.Ac,Distance
Toronto,35,A,9,43.70414094,-79.42665935,0,1,NA,6.514179985
Toronto,35,A,10,43.70414094,-79.42665935,1,1,NA,6.514179985
Toronto,35,A,11,43.70414094,-79.42665935,0,0,NA,6.514179985
Toronto,35,A,12,43.70414094,-79.42665935,1,1,NA,6.514179985
Toronto,35,A,13,43.70414094,-79.42665935,0,1,NA,6.514179985
Toronto,35,A,14,43.70414094,-79.42665935,0,1,NA,6.514179985
Toronto,35,A,15,43.70414094,-79.42665935,0,0,NA,6.514179985
Toronto,35,A,16,43.70414094,-79.42665935,1,1,NA,6.514179985
Toronto,35,A,17,43.70414094,-79.42665935,0,1,NA,6.514179985
Toronto,35,A,18,43.70414094,-79.42665935,0,0,NA,6.514179985
Toronto,35,A,19,43.70414094,-79.42665935,1,1,NA,6.514179985
Toronto,35,A,20,43.70414094,-79.42665935,1,1,NA,6.514179985
Toronto,36,A,1,43.69416336,-79.42296751,1,NA,1,5.44873158
Toronto,36,A,2,43.69416336,-79.42296751,0,NA,1,5.44873158
Toronto,36,A,3,43.69416336,-79.42296751,0,NA,1,5.44873158
Toronto,36,A,4,43.69416336,-79.42296751,0,NA,1,5.44873158
Toronto,36,A,5,43.69416336,-79.42296751,0,NA,0,5.44873158
Toronto,36,A,6,43.69416336,-79.42296751,0,NA,1,5.44873158
Toronto,36,A,7,43.69416336,-79.42296751,1,NA,1,5.44873158
Toronto,36,A,8,43.69416336,-79.42296751,1,NA,1,5.44873158
Toronto,36,A,9,43.69416336,-79.42296751,0,NA,1,5.44873158
Toronto,36,A,10,43.69416336,-79.42296751,0,NA,1,5.44873158
Toronto,36,A,11,43.69416336,-79.42296751,1,NA,1,5.44873158
Toronto,36,A,12,43.69416336,-79.42296751,1,NA,1,5.44873158
Toronto,36,A,13,43.69416336,-79.42296751,0,NA,1,5.44873158
Toronto,36,A,14,43.69416336,-79.42296751,1,NA,1,5.44873158
Toronto,36,A,15,43.69416336,-79.42296751,1,NA,1,5.44873158
Toronto,36,A,16,43.69416336,-79.42296751,1,NA,1,5.44873158
Toronto,36,A,17,43.69416336,-79.42296751,0,NA,0,5.44873158
Toronto,36,A,18,43.69416336,-79.42296751,0,NA,1,5.44873158
Toronto,36,A,19,43.69416336,-79.42296751,0,NA,1,5.44873158
Toronto,36,A,20,43.69416336,-79.42296751,0,NA,1,5.44873158
Toronto,37,A,1,43.68315226,-79.41975321,0,0,NA,4.372424175
Toronto,37,A,2,43.68315226,-79.41975321,0,0,NA,4.372424175
Toronto,37,A,3,43.68315226,-79.41975321,0,0,NA,4.372424175
Toronto,37,A,4,43.68315226,-79.41975321,0,1,NA,4.372424175
Toronto,37,A,5,43.68315226,-79.41975321,1,1,NA,4.372424175
Toronto,37,A,6,43.68315226,-79.41975321,0,0,NA,4.372424175
Toronto,37,A,7,43.68315226,-79.41975321,0,1,NA,4.372424175
Toronto,37,A,8,43.68315226,-79.41975321,0,0,NA,4.372424175
Toronto,37,A,9,43.68315226,-79.41975321,1,1,NA,4.372424175
Toronto,37,A,10,43.68315226,-79.41975321,0,0,NA,4.372424175
Toronto,37,A,11,43.68315226,-79.41975321,1,1,NA,4.372424175
Toronto,37,A,12,43.68315226,-79.41975321,0,0,NA,4.372424175
Toronto,37,A,13,43.68315226,-79.41975321,0,0,NA,4.372424175
Toronto,37,A,14,43.68315226,-79.41975321,0,0,NA,4.372424175
Toronto,37,A,15,43.68315226,-79.41975321,0,1,NA,4.372424175
Toronto,37,A,16,43.68315226,-79.41975321,0,0,NA,4.372424175
Toronto,37,A,17,43.68315226,-79.41975321,1,1,NA,4.372424175
Toronto,37,A,18,43.68315226,-79.41975321,0,0,NA,4.372424175
Toronto,37,A,19,43.68315226,-79.41975321,0,0,NA,4.372424175
Toronto,37,A,20,43.68315226,-79.41975321,0,0,NA,4.372424175
Toronto,38,A,1,43.67198534,-79.41420663,0,NA,0,3.249424196
Toronto,38,A,2,43.67198534,-79.41420663,0,NA,0,3.249424196
Toronto,38,A,3,43.67198534,-79.41420663,0,NA,1,3.249424196
Toronto,38,A,4,43.67198534,-79.41420663,0,NA,0,3.249424196
Toronto,38,A,5,43.67198534,-79.41420663,0,NA,0,3.249424196
Toronto,38,A,6,43.67198534,-79.41420663,0,NA,0,3.249424196
Toronto,38,A,7,43.67198534,-79.41420663,0,NA,0,3.249424196
Toronto,38,A,8,43.67198534,-79.41420663,0,NA,0,3.249424196
Toronto,38,A,9,43.67198534,-79.41420663,0,NA,1,3.249424196
Toronto,38,A,10,43.67198534,-79.41420663,0,NA,0,3.249424196
Toronto,38,A,11,43.67198534,-79.41420663,0,NA,0,3.249424196
Toronto,38,A,12,43.67198534,-79.41420663,0,NA,0,3.249424196
Toronto,38,A,13,43.67198534,-79.41420663,0,NA,1,3.249424196
Toronto,38,A,14,43.67198534,-79.41420663,0,NA,1,3.249424196
Toronto,38,A,15,43.67198534,-79.41420663,0,NA,0,3.249424196
Toronto,38,A,16,43.67198534,-79.41420663,0,NA,1,3.249424196
Toronto,38,A,17,43.67198534,-79.41420663,0,NA,0,3.249424196
Toronto,38,A,18,43.67198534,-79.41420663,0,NA,1,3.249424196
Toronto,38,A,19,43.67198534,-79.41420663,1,NA,1,3.249424196
Toronto,38,A,20,43.67198534,-79.41420663,0,NA,1,3.249424196
Toronto,39,A,10,43.66346793,-79.41200875,0,0,NA,2.679125777
Toronto,39,A,11,43.66346793,-79.41200875,1,1,NA,2.679125777
Toronto,39,A,1,43.66346793,-79.41200875,1,1,NA,2.679125777
Toronto,39,A,2,43.66346793,-79.41200875,1,1,NA,2.679125777
Toronto,39,A,3,43.66346793,-79.41200875,1,1,NA,2.679125777
Toronto,39,A,4,43.66346793,-79.41200875,0,1,NA,2.679125777
Toronto,39,A,5,43.66346793,-79.41200875,0,0,NA,2.679125777
Toronto,39,A,6,43.66346793,-79.41200875,1,1,NA,2.679125777
Toronto,39,A,7,43.66346793,-79.41200875,0,0,NA,2.679125777
Toronto,39,A,8,43.66346793,-79.41200875,0,0,NA,2.679125777
Toronto,39,A,9,43.66346793,-79.41200875,0,0,NA,2.679125777
Toronto,39,A,14,43.66346793,-79.41200875,0,0,NA,2.679125777
Toronto,39,A,15,43.66346793,-79.41200875,0,0,NA,2.679125777
Toronto,39,A,12,43.66346793,-79.41200875,0,0,NA,2.679125777
Toronto,39,A,13,43.66346793,-79.41200875,0,0,NA,2.679125777
Toronto,39,A,18,43.66346793,-79.41200875,0,0,NA,2.679125777
Toronto,39,A,19,43.66346793,-79.41200875,0,0,NA,2.679125777
Toronto,39,A,16,43.66346793,-79.41200875,0,1,NA,2.679125777
Toronto,39,A,17,43.66346793,-79.41200875,1,1,NA,2.679125777
Toronto,39,A,20,43.66346793,-79.41200875,0,0,NA,2.679125777
Toronto,4,A,7,43.99906923,-79.51997222,0,NA,0,39.74826217
Toronto,4,A,8,43.99906923,-79.51997222,1,NA,1,39.74826217
Toronto,4,A,1,43.99906923,-79.51997222,0,NA,0,39.74826217
Toronto,4,A,2,43.99906923,-79.51997222,0,NA,1,39.74826217
Toronto,4,A,3,43.99906923,-79.51997222,0,NA,1,39.74826217
Toronto,4,A,4,43.99906923,-79.51997222,0,NA,1,39.74826217
Toronto,4,A,5,43.99906923,-79.51997222,0,NA,0,39.74826217
Toronto,4,A,6,43.99906923,-79.51997222,0,NA,0,39.74826217
Toronto,4,A,9,43.99906923,-79.51997222,1,NA,1,39.74826217
Toronto,4,A,10,43.99906923,-79.51997222,0,NA,1,39.74826217
Toronto,4,A,11,43.99906923,-79.51997222,0,NA,0,39.74826217
Toronto,4,A,12,43.99906923,-79.51997222,0,NA,0,39.74826217
Toronto,4,A,13,43.99906923,-79.51997222,1,NA,1,39.74826217
Toronto,4,A,14,43.99906923,-79.51997222,1,NA,1,39.74826217
Toronto,4,A,15,43.99906923,-79.51997222,0,NA,1,39.74826217
Toronto,4,A,16,43.99906923,-79.51997222,1,NA,1,39.74826217
Toronto,4,A,17,43.99906923,-79.51997222,1,NA,1,39.74826217
Toronto,4,A,18,43.99906923,-79.51997222,1,NA,1,39.74826217
Toronto,4,A,19,43.99906923,-79.51997222,1,NA,1,39.74826217
Toronto,4,A,20,43.99906923,-79.51997222,0,NA,0,39.74826217
Toronto,40,A,19,43.6571995,-79.40756003,0,NA,0,2.1964305
Toronto,40,A,20,43.6571995,-79.40756003,0,NA,1,2.1964305
Toronto,40,A,1,43.6571995,-79.40756003,0,NA,0,2.1964305
Toronto,40,A,2,43.6571995,-79.40756003,1,NA,1,2.1964305
Toronto,40,A,3,43.6571995,-79.40756003,0,NA,0,2.1964305
Toronto,40,A,4,43.6571995,-79.40756003,0,NA,0,2.1964305
Toronto,40,A,5,43.6571995,-79.40756003,0,NA,0,2.1964305
Toronto,40,A,6,43.6571995,-79.40756003,0,NA,0,2.1964305
Toronto,40,A,7,43.6571995,-79.40756003,0,NA,0,2.1964305
Toronto,40,A,8,43.6571995,-79.40756003,0,NA,1,2.1964305
Toronto,40,A,9,43.6571995,-79.40756003,0,NA,0,2.1964305
Toronto,40,A,10,43.6571995,-79.40756003,0,NA,0,2.1964305
Toronto,40,A,11,43.6571995,-79.40756003,0,NA,0,2.1964305
Toronto,40,A,12,43.6571995,-79.40756003,1,NA,1,2.1964305
Toronto,40,A,13,43.6571995,-79.40756003,0,NA,0,2.1964305
Toronto,40,A,14,43.6571995,-79.40756003,0,NA,0,2.1964305
Toronto,40,A,15,43.6571995,-79.40756003,0,NA,1,2.1964305
Toronto,40,A,16,43.6571995,-79.40756003,0,NA,0,2.1964305
Toronto,40,A,17,43.6571995,-79.40756003,0,NA,1,2.1964305
Toronto,40,A,18,43.6571995,-79.40756003,1,NA,1,2.1964305
Toronto,41,A,1,43.64994276,-79.404773,0,0,NA,2.084573034
Toronto,41,A,2,43.64994276,-79.404773,0,1,NA,2.084573034
Toronto,41,A,3,43.64994276,-79.404773,0,0,NA,2.084573034
Toronto,41,A,4,43.64994276,-79.404773,0,1,NA,2.084573034
Toronto,41,A,5,43.64994276,-79.404773,0,0,NA,2.084573034
Toronto,41,A,6,43.64994276,-79.404773,0,1,NA,2.084573034
Toronto,41,A,7,43.64994276,-79.404773,0,1,NA,2.084573034
Toronto,41,A,8,43.64994276,-79.404773,0,0,NA,2.084573034
Toronto,41,A,9,43.64994276,-79.404773,0,0,NA,2.084573034
Toronto,41,A,10,43.64994276,-79.404773,0,0,NA,2.084573034
Toronto,41,A,11,43.64994276,-79.404773,0,0,NA,2.084573034
Toronto,41,A,12,43.64994276,-79.404773,0,0,NA,2.084573034
Toronto,41,A,13,43.64994276,-79.404773,0,1,NA,2.084573034
Toronto,41,A,14,43.64994276,-79.404773,0,0,NA,2.084573034
Toronto,41,A,15,43.64994276,-79.404773,0,0,NA,2.084573034
Toronto,41,A,16,43.64994276,-79.404773,0,1,NA,2.084573034
Toronto,41,A,17,43.64994276,-79.404773,0,0,NA,2.084573034
Toronto,41,A,18,43.64994276,-79.404773,1,1,NA,2.084573034
Toronto,41,A,19,43.64994276,-79.404773,0,0,NA,2.084573034
Toronto,41,A,20,43.64994276,-79.404773,0,0,NA,2.084573034
Toronto,42,A,1,43.64299751,-79.40337219,0,NA,1,2.359797361
Toronto,42,A,2,43.64299751,-79.40337219,1,NA,1,2.359797361
Toronto,42,A,3,43.64299751,-79.40337219,0,NA,0,2.359797361
Toronto,42,A,4,43.64299751,-79.40337219,1,NA,1,2.359797361
Toronto,42,A,5,43.64299751,-79.40337219,0,NA,1,2.359797361
Toronto,42,A,6,43.64299751,-79.40337219,0,NA,1,2.359797361
Toronto,42,A,7,43.64299751,-79.40337219,0,NA,0,2.359797361
Toronto,42,A,8,43.64299751,-79.40337219,0,NA,0,2.359797361
Toronto,42,A,9,43.64299751,-79.40337219,1,NA,1,2.359797361
Toronto,42,A,10,43.64299751,-79.40337219,0,NA,1,2.359797361
Toronto,42,A,11,43.64299751,-79.40337219,0,NA,0,2.359797361
Toronto,42,A,12,43.64299751,-79.40337219,0,NA,0,2.359797361
Toronto,42,A,13,43.64299751,-79.40337219,0,NA,0,2.359797361
Toronto,42,A,14,43.64299751,-79.40337219,0,NA,0,2.359797361
Toronto,42,A,15,43.64299751,-79.40337219,0,NA,0,2.359797361
Toronto,42,A,16,43.64299751,-79.40337219,0,NA,0,2.359797361
Toronto,42,A,17,43.64299751,-79.40337219,0,NA,0,2.359797361
Toronto,42,A,18,43.64299751,-79.40337219,0,NA,0,2.359797361
Toronto,42,A,19,43.64299751,-79.40337219,0,NA,1,2.359797361
Toronto,42,A,20,43.64299751,-79.40337219,0,NA,1,2.359797361
Toronto,43,A,1,43.63471312,-79.39920481,0,1,NA,2.822995675
Toronto,43,A,2,43.63471312,-79.39920481,0,0,NA,2.822995675
Toronto,43,A,3,43.63471312,-79.39920481,0,0,NA,2.822995675
Toronto,43,A,4,43.63471312,-79.39920481,0,0,NA,2.822995675
Toronto,43,A,5,43.63471312,-79.39920481,0,0,NA,2.822995675
Toronto,43,A,6,43.63471312,-79.39920481,0,1,NA,2.822995675
Toronto,43,A,7,43.63471312,-79.39920481,0,1,NA,2.822995675
Toronto,43,A,8,43.63471312,-79.39920481,1,1,NA,2.822995675
Toronto,43,A,9,43.63471312,-79.39920481,1,1,NA,2.822995675
Toronto,43,A,10,43.63471312,-79.39920481,0,1,NA,2.822995675
Toronto,43,A,11,43.63471312,-79.39920481,1,1,NA,2.822995675
Toronto,43,A,12,43.63471312,-79.39920481,0,1,NA,2.822995675
Toronto,43,A,13,43.63471312,-79.39920481,0,0,NA,2.822995675
Toronto,43,A,14,43.63471312,-79.39920481,0,1,NA,2.822995675
Toronto,43,A,15,43.63471312,-79.39920481,0,0,NA,2.822995675
Toronto,43,A,16,43.63471312,-79.39920481,0,0,NA,2.822995675
Toronto,43,A,17,43.63471312,-79.39920481,0,0,NA,2.822995675
Toronto,43,A,18,43.63471312,-79.39920481,0,0,NA,2.822995675
Toronto,43,A,19,43.63471312,-79.39920481,0,0,NA,2.822995675
Toronto,43,A,20,43.63471312,-79.39920481,0,0,NA,2.822995675
Toronto,5,A,1,43.99338264,-79.51925626,1,1,NA,39.12573954
Toronto,5,A,2,43.99338264,-79.51925626,0,0,NA,39.12573954
Toronto,5,A,3,43.99338264,-79.51925626,0,1,NA,39.12573954
Toronto,5,A,4,43.99338264,-79.51925626,1,1,NA,39.12573954
Toronto,5,A,5,43.99338264,-79.51925626,1,1,NA,39.12573954
Toronto,5,A,6,43.99338264,-79.51925626,1,1,NA,39.12573954
Toronto,5,A,7,43.99338264,-79.51925626,1,1,NA,39.12573954
Toronto,5,A,8,43.99338264,-79.51925626,1,1,NA,39.12573954
Toronto,5,A,9,43.99338264,-79.51925626,0,0,NA,39.12573954
Toronto,5,A,10,43.99338264,-79.51925626,1,1,NA,39.12573954
Toronto,5,A,11,43.99338264,-79.51925626,1,1,NA,39.12573954
Toronto,5,A,12,43.99338264,-79.51925626,1,1,NA,39.12573954
Toronto,5,A,13,43.99338264,-79.51925626,0,0,NA,39.12573954
Toronto,5,A,14,43.99338264,-79.51925626,0,1,NA,39.12573954
Toronto,5,A,15,43.99338264,-79.51925626,1,1,NA,39.12573954
Toronto,5,A,16,43.99338264,-79.51925626,0,1,NA,39.12573954
Toronto,5,A,17,43.99338264,-79.51925626,1,1,NA,39.12573954
Toronto,5,A,18,43.99338264,-79.51925626,1,1,NA,39.12573954
Toronto,5,A,19,43.99338264,-79.51925626,0,1,NA,39.12573954
Toronto,5,A,20,43.99338264,-79.51925626,1,1,NA,39.12573954
Toronto,51,B,1,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,2,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,3,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,4,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,5,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,6,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,7,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,8,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,9,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,10,43.66677071,-79.58811171,1,1,NA,16.75883454
Toronto,51,B,11,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,12,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,13,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,14,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,15,43.66677071,-79.58811171,1,1,NA,16.75883454
Toronto,51,B,16,43.66677071,-79.58811171,1,1,NA,16.75883454
Toronto,51,B,17,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,18,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,19,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,51,B,20,43.66677071,-79.58811171,0,0,NA,16.75883454
Toronto,52,B,13,43.65359237,-79.59483319,0,NA,1,17.26161341
Toronto,52,B,1,43.65359237,-79.59483319,1,NA,1,17.26161341
Toronto,52,B,2,43.65359237,-79.59483319,0,NA,1,17.26161341
Toronto,52,B,3,43.65359237,-79.59483319,0,NA,1,17.26161341
Toronto,52,B,4,43.65359237,-79.59483319,0,NA,1,17.26161341
Toronto,52,B,5,43.65359237,-79.59483319,0,NA,1,17.26161341
Toronto,52,B,6,43.65359237,-79.59483319,1,NA,1,17.26161341
Toronto,52,B,7,43.65359237,-79.59483319,0,NA,1,17.26161341
Toronto,52,B,8,43.65359237,-79.59483319,0,NA,1,17.26161341
Toronto,52,B,9,43.65359237,-79.59483319,1,NA,1,17.26161341
Toronto,52,B,10,43.65359237,-79.59483319,0,NA,1,17.26161341
Toronto,52,B,11,43.65359237,-79.59483319,0,NA,1,17.26161341
Toronto,52,B,12,43.65359237,-79.59483319,1,NA,1,17.26161341
Toronto,52,B,17,43.65359237,-79.59483319,1,NA,1,17.26161341
Toronto,52,B,14,43.65359237,-79.59483319,1,NA,1,17.26161341
Toronto,52,B,15,43.65359237,-79.59483319,0,NA,1,17.26161341
Toronto,52,B,16,43.65359237,-79.59483319,1,NA,1,17.26161341
Toronto,52,B,18,43.65359237,-79.59483319,0,NA,1,17.26161341
Toronto,52,B,19,43.65359237,-79.59483319,0,NA,1,17.26161341
Toronto,52,B,20,43.65359237,-79.59483319,1,NA,1,17.26161341
Toronto,53,B,20,43.65254421,-79.61222466,0,0,NA,18.66286908
Toronto,53,B,1,43.65254421,-79.61222466,0,0,NA,18.66286908
Toronto,53,B,2,43.65254421,-79.61222466,0,0,NA,18.66286908
Toronto,53,B,3,43.65254421,-79.61222466,0,0,NA,18.66286908
Toronto,53,B,4,43.65254421,-79.61222466,0,NA,NA,18.66286908
Toronto,53,B,5,43.65254421,-79.61222466,0,NA,NA,18.66286908
Toronto,53,B,6,43.65254421,-79.61222466,0,0,NA,18.66286908
Toronto,53,B,7,43.65254421,-79.61222466,0,0,NA,18.66286908
Toronto,53,B,8,43.65254421,-79.61222466,0,1,NA,18.66286908
Toronto,53,B,9,43.65254421,-79.61222466,0,0,NA,18.66286908
Toronto,53,B,10,43.65254421,-79.61222466,0,0,NA,18.66286908
Toronto,53,B,11,43.65254421,-79.61222466,0,0,NA,18.66286908
Toronto,53,B,12,43.65254421,-79.61222466,0,1,NA,18.66286908
Toronto,53,B,13,43.65254421,-79.61222466,1,1,NA,18.66286908
Toronto,53,B,14,43.65254421,-79.61222466,0,0,NA,18.66286908
Toronto,53,B,15,43.65254421,-79.61222466,1,1,NA,18.66286908
Toronto,53,B,16,43.65254421,-79.61222466,0,0,NA,18.66286908
Toronto,53,B,17,43.65254421,-79.61222466,0,0,NA,18.66286908
Toronto,53,B,18,43.65254421,-79.61222466,1,1,NA,18.66286908
Toronto,53,B,19,43.65254421,-79.61222466,0,0,NA,18.66286908
Toronto,54,B,1,43.64917643,-79.6210086,0,NA,0,19.3812002
Toronto,54,B,2,43.64917643,-79.6210086,0,NA,1,19.3812002
Toronto,54,B,3,43.64917643,-79.6210086,1,NA,1,19.3812002
Toronto,54,B,4,43.64917643,-79.6210086,0,NA,1,19.3812002
Toronto,54,B,5,43.64917643,-79.6210086,0,NA,0,19.3812002
Toronto,54,B,6,43.64917643,-79.6210086,0,NA,1,19.3812002
Toronto,54,B,7,43.64917643,-79.6210086,0,NA,1,19.3812002
Toronto,54,B,8,43.64917643,-79.6210086,0,NA,1,19.3812002
Toronto,54,B,10,43.64917643,-79.6210086,1,NA,1,19.3812002
Toronto,54,B,11,43.64917643,-79.6210086,1,NA,1,19.3812002
Toronto,54,B,12,43.64917643,-79.6210086,0,NA,0,19.3812002
Toronto,54,B,13,43.64917643,-79.6210086,1,NA,1,19.3812002
Toronto,54,B,14,43.64917643,-79.6210086,1,NA,1,19.3812002
Toronto,54,B,15,43.64917643,-79.6210086,0,NA,1,19.3812002
Toronto,54,B,16,43.64917643,-79.6210086,0,NA,0,19.3812002
Toronto,54,B,17,43.64917643,-79.6210086,1,NA,1,19.3812002
Toronto,54,B,18,43.64917643,-79.6210086,1,NA,1,19.3812002
Toronto,54,B,19,43.64917643,-79.6210086,0,NA,0,19.3812002
Toronto,54,B,20,43.64917643,-79.6210086,0,NA,1,19.3812002
Toronto,55,B,1,43.64228065,-79.6307686,1,1,NA,20.21078893
Toronto,55,B,2,43.64228065,-79.6307686,0,1,NA,20.21078893
Toronto,55,B,3,43.64228065,-79.6307686,1,1,NA,20.21078893
Toronto,55,B,4,43.64228065,-79.6307686,0,0,NA,20.21078893
Toronto,55,B,5,43.64228065,-79.6307686,1,1,NA,20.21078893
Toronto,55,B,6,43.64228065,-79.6307686,0,0,NA,20.21078893
Toronto,55,B,7,43.64228065,-79.6307686,0,0,NA,20.21078893
Toronto,55,B,8,43.64228065,-79.6307686,0,0,NA,20.21078893
Toronto,55,B,9,43.64228065,-79.6307686,0,0,NA,20.21078893
Toronto,55,B,10,43.64228065,-79.6307686,0,0,NA,20.21078893
Toronto,55,B,11,43.64228065,-79.6307686,0,0,NA,20.21078893
Toronto,55,B,12,43.64228065,-79.6307686,0,0,NA,20.21078893
Toronto,55,B,13,43.64228065,-79.6307686,0,0,NA,20.21078893
Toronto,55,B,14,43.64228065,-79.6307686,0,0,NA,20.21078893
Toronto,55,B,15,43.64228065,-79.6307686,0,1,NA,20.21078893
Toronto,55,B,16,43.64228065,-79.6307686,0,0,NA,20.21078893
Toronto,55,B,17,43.64228065,-79.6307686,0,1,NA,20.21078893
Toronto,55,B,18,43.64228065,-79.6307686,1,1,NA,20.21078893
Toronto,55,B,19,43.64228065,-79.6307686,0,0,NA,20.21078893
Toronto,55,B,20,43.64228065,-79.6307686,0,1,NA,20.21078893
Toronto,56,B,1,43.63520223,-79.63887687,0,NA,1,20.93525295
Toronto,56,B,2,43.63520223,-79.63887687,1,NA,1,20.93525295
Toronto,56,B,3,43.63520223,-79.63887687,0,NA,0,20.93525295
Toronto,56,B,4,43.63520223,-79.63887687,0,NA,0,20.93525295
Toronto,56,B,5,43.63520223,-79.63887687,0,NA,1,20.93525295
Toronto,56,B,6,43.63520223,-79.63887687,0,NA,1,20.93525295
Toronto,56,B,7,43.63520223,-79.63887687,0,NA,1,20.93525295
Toronto,56,B,8,43.63520223,-79.63887687,0,NA,1,20.93525295
Toronto,56,B,9,43.63520223,-79.63887687,0,NA,1,20.93525295
Toronto,56,B,10,43.63520223,-79.63887687,0,NA,1,20.93525295
Toronto,56,B,11,43.63520223,-79.63887687,0,NA,1,20.93525295
Toronto,56,B,12,43.63520223,-79.63887687,0,NA,1,20.93525295
Toronto,56,B,13,43.63520223,-79.63887687,1,NA,1,20.93525295
Toronto,56,B,14,43.63520223,-79.63887687,0,NA,0,20.93525295
Toronto,56,B,15,43.63520223,-79.63887687,1,NA,1,20.93525295
Toronto,56,B,16,43.63520223,-79.63887687,1,NA,1,20.93525295
Toronto,56,B,17,43.63520223,-79.63887687,0,NA,1,20.93525295
Toronto,56,B,18,43.63520223,-79.63887687,0,NA,0,20.93525295
Toronto,56,B,19,43.63520223,-79.63887687,0,NA,0,20.93525295
Toronto,56,B,20,43.63520223,-79.63887687,0,NA,0,20.93525295
Toronto,57,B,1,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,57,B,2,43.62759151,-79.650179,1,1,NA,21.94681409
Toronto,57,B,3,43.62759151,-79.650179,1,1,NA,21.94681409
Toronto,57,B,4,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,57,B,6,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,57,B,7,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,57,B,8,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,57,B,9,43.62759151,-79.650179,0,1,NA,21.94681409
Toronto,57,B,10,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,57,B,11,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,57,B,12,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,57,B,13,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,57,B,14,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,57,B,15,43.62759151,-79.650179,0,1,NA,21.94681409
Toronto,57,B,16,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,57,B,17,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,57,B,18,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,57,B,19,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,57,B,20,43.62759151,-79.650179,0,0,NA,21.94681409
Toronto,58,B,1,43.62269316,-79.66040198,0,NA,1,22.84425411
Toronto,58,B,2,43.62269316,-79.66040198,0,NA,0,22.84425411
Toronto,58,B,3,43.62269316,-79.66040198,0,NA,0,22.84425411
Toronto,58,B,16,43.62269316,-79.66040198,0,NA,0,22.84425411
Toronto,58,B,4,43.62269316,-79.66040198,0,NA,1,22.84425411
Toronto,58,B,5,43.62269316,-79.66040198,0,NA,0,22.84425411
Toronto,58,B,6,43.62269316,-79.66040198,0,NA,1,22.84425411
Toronto,58,B,7,43.62269316,-79.66040198,1,NA,1,22.84425411
Toronto,58,B,8,43.62269316,-79.66040198,0,NA,1,22.84425411
Toronto,58,B,9,43.62269316,-79.66040198,1,NA,1,22.84425411
Toronto,58,B,10,43.62269316,-79.66040198,0,NA,0,22.84425411
Toronto,58,B,11,43.62269316,-79.66040198,0,NA,1,22.84425411
Toronto,58,B,12,43.62269316,-79.66040198,0,NA,0,22.84425411
Toronto,58,B,13,43.62269316,-79.66040198,0,NA,0,22.84425411
Toronto,58,B,14,43.62269316,-79.66040198,0,NA,0,22.84425411
Toronto,58,B,15,43.62269316,-79.66040198,1,NA,1,22.84425411
Toronto,58,B,20,43.62269316,-79.66040198,1,NA,1,22.84425411
Toronto,58,B,17,43.62269316,-79.66040198,0,NA,1,22.84425411
Toronto,58,B,18,43.62269316,-79.66040198,0,NA,1,22.84425411
Toronto,58,B,19,43.62269316,-79.66040198,0,NA,0,22.84425411
Toronto,59,B,9,43.61869318,-79.67039911,0,0,NA,23.71311997
Toronto,59,B,1,43.61869318,-79.67039911,0,0,NA,23.71311997
Toronto,59,B,2,43.61869318,-79.67039911,0,0,NA,23.71311997
Toronto,59,B,3,43.61869318,-79.67039911,0,0,NA,23.71311997
Toronto,59,B,4,43.61869318,-79.67039911,0,0,NA,23.71311997
Toronto,59,B,5,43.61869318,-79.67039911,0,0,NA,23.71311997
Toronto,59,B,6,43.61869318,-79.67039911,0,0,NA,23.71311997
